Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"10/05/2018","9 LEINSTER ST, DUBLIN 3, DUBLIN","Dublin 3","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","9 TRIMLESTON GARDENS, BOOTERSTOWN, BLACKROCK","","Dublin","€695,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","96 HOOK HEAD, CUSTOM HOUSE HARBOUR, I F S C DUBLIN 1","Dublin 1","Dublin","€357,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","APT 22, 109 PARNELL STREET, DUBLIN 1","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","APT 3, HOGAN ASUARE, HOGAN PLACE DUBLIN 2","Dublin 2","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","APT 5 FAIRHAVEN, STRAND STREET, MALAHIDE","","Dublin","€231,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","APT 91, MALTHOUSE, MARROWBONE LANE DUBLIN 8","Dublin 8","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","Apt. No. 7 Orwell Place, Block B  Marianella, Rathgar","","Dublin","€647,573.39","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Merrion Hotel Residence 4, 8-11 and 11A, Lower Baggot Street","Dublin 4","Dublin","€969,162.99","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","NO. 21 THE MILLHOUSE, FOLEY STREET, DUBLIN 1","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","ROCKVILLE HOUSE, GLENAMUCK RD, KILTERNAN","Dublin 18","Dublin","€1,800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","ROSKILDE, 12 UPPER CARYSFORT AVE, BLACKROCK","","Dublin","€888,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"10/05/2018","Site 4 Aylmer Grove, Aylmer Heath, Main Street","","Dublin","€240,104.31","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Site 53  Aylmer Drive, Aylmer Heath, Main Street","","Dublin","€239,848.04","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Site 55 Aylmer Drive, Aylmer Heath, Main Street","","Dublin","€240,045.25","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Site 61 Aylmer Drive, Aylmer Heath, Main Street","","Dublin","€240,149.29","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Site 63  Aylmer Drive, Aylmer Heath, Main Street","","Dublin","€239,689.28","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"10/05/2018","Unit 57 Stillorgan Gate, Upper KIlmacud Road, Stillorgan","","Dublin","€386,496.95","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"11/05/2018","1 Harford Green, Willie Nolan Road, Baldoyle","Dublin 13","Dublin","€555,066.08","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","10 Elder Heath Drive, Elder Heath, Kiltipper Road","Dublin 24","Dublin","€246,696.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","10 MERTON AVE, SOUTH CIRCULAR RD, DUBLIN 8","Dublin 8","Dublin","€480,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","11 THE NURSERIES, CHURCH RD, MULHUDDART DUBLIN 15","Dublin 15","Dublin","€232,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","110 DEAN SWIFT RD, GLASNEVIN, DUBLIN 11","Dublin 11","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","118 RUSHEENY VILLAGE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","12 TANEY COURT, TANEY RD, DUNDRUM DUBLIN 14","Dublin 14","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","122 MOURNE RD, DRIMNAGH, DUBLIN 12","Dublin 12","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","13 BLESSINGTON LANE, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","13 MOUNT GARRETT GROVE, TYRRELSTOWN, DUBLIN 15","Dublin 15","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","133 PEARSE STREET, DUBLIN 2","","Dublin","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","14 Hollywoodrath Park, Hollystown, Dublin 15","Dublin 15","Dublin","€334,802.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","14 SILVERWOOD DR, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€615,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","15 Beresford Woods, Donabate, Co. Dublin","","Dublin","€325,991.18","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","15 ST FINIANS CRESCENT, LUCAN, DUBLIN","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","16 BEECHFIELD HEIGHTS, CLONEE, DUBLIN","Dublin 15","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","16 THE WAREHOUSE, CLANBRASSIL TERRACE, CLANBRASSIL STREET UPPER","","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","17 hollywoodrath park, hollystown","Dublin 15","Dublin","€334,801.76","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","18 CRUAGH RISE, STEPASIDE, DUBLIN 18","Dublin 18","Dublin","€273,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","19 HUNTSTOWN GROVE, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","19 KENNELSFORT RD UPPER, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","19 RIVERBANK HALL, ADDISON PARK, GLASNEVIN","Dublin 11","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","19 ROCKVIEW, BLACKGLEN RD, SANDYFORD DUBLIN 18","Dublin 18","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","19 Sprangers Yard, Crow Street","Dublin 2","Dublin","€395,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","1A ST PATRICKS ROAD, CLONDALKIN, DUBLIN 22","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","2 CHARLEVILLE RD, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€482,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","2 HAYESTOWN, RUSH, DUBLIN","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","2 PIMLICO COTTAGES, THE COOMBE, DUBLIN 8","Dublin 8","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","20 ASHWORTH PLACE, HAROLDS CROSS, DUBLIN 6","Dublin 6","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","20 ELMBROOK CRESCENT, LUCAN, DUBLIN","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","21 KELSTON AVE, FOXROCK, DUBLIN 18","Dublin 18","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","22 BOYD AVENUE, HONEYPARK, DUN LAOGHAIRE","","Dublin","€669,604.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","22 Woodbank, Dublin Road, Shankill","Dublin 18","Dublin","€484,581.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"11/05/2018","23 THE CONCERT BUILDING, PARKWEST, CLONDALKIN","Dublin 22","Dublin","€221,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","238 PHIBSBOROUGH RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","24 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6","Dublin 6","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","24 LISLE RD, WALKINSTOWN, DUBLIN 12","Dublin 12","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","240 KILDARE RD, CRUMLIN, DUBLIN 12","Dublin 12","Dublin","€236,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","24A FAIRVIEW STRAND, DUBLIN 4","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","25 Citywest Avenue, Cuil Duin, Citywest","Dublin 24","Dublin","€273,127.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","25 Shackleton Way, Shackleton Park, Lucan","","Dublin","€281,938.30","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","27 ADAMSTOWN WAY, ADAMSTOWN, LUCAN DUBLIN 15","","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","27 CHANEL GROVE, COOLOCK, DUBLIN 5","","Dublin","€382,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","27 linekiln avenue, limekiln road, dublin 12","Dublin 12","Dublin","€400,881.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","292 MOTHER THERESES HOUSE, LORETO ABBEY, DUBLIN 16","Dublin 15","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","3 LEESON PARK WAY, CHELMSFORD ROAD, RANELAGH","","Dublin","€660,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","3 TEMPLE SQ, DARTRY, DUBLIN 6","Dublin 6","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","30 LOWER MOUNT PLEASANT AVE, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","30 VERSCHOYLE PARK, SAGGART, DUBLIN","Dublin 24","Dublin","€330,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","32 King Street, Belltree, Congriffi","","Dublin","€299,879.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","33 DUNVILLE AVENUE, DUBLIN 2","","Dublin","€1,262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","34 Tullyhall Drive, Lucan","","Dublin","€273,127.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","35 ANNESLEY AVE, NORTH STRAND, DUBLIN 3","Dublin 3","Dublin","€232,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","36 RIVER VALE, RIVER RD, RATHBORNE DUBLIN 15","Dublin 15","Dublin","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","38 King Street, Belltree, Clongriffin","Dublin 13","Dublin","€277,533.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","38, CLONSHAUGH DRIVE, PRIORSWOOD DUBLIN 17","Dublin 17","Dublin","€283,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","4 MORACRETE COTTAGES, CRUMLIN, DUBLIN 12","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","40 DUBLIN RD, SKERRIES, DUBLIN","Dublin 18","Dublin","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","45 BOTANIC HALL, ADDISON AVE, ADDISON PARK DUBLIN 11","Dublin 11","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","5 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","5 WOODLAWN WAY, COOLOCK LANE, DUBLIN 17","Dublin 17","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","50 RATHDOWN AVE, TERENURE, DUBLIN 6W","","Dublin","€885,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","50 TOLKA, PROSPECT HILL, TOLKA ESTATE DUBLIN 11","Dublin 11","Dublin","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","51 GLENHILL RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","55 Hamilton Hill, Barnagerragh Cove, Skerries","","Dublin","€289,775.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","56 Hamilton Hill, Barnageeragh Cove, Skerries","","Dublin","€295,154.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","57 HAMILTON HILL, BARNAGEERAGH COVE, SKERRIES","","Dublin","€295,154.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","6 HAMPTON SQ, NAVAN RD, DUBLIN 7","Dublin 7","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","6 NORTHCLIFFE, CHAPELIZOD, DUBLIN 20","Dublin 20","Dublin","€191,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","6 VICTORIA VILLAS, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","64 ALLENDALE SQ, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","66 CREMORNE, KNOCKLYON, TEMPLEOGUE DUBLIN 16","Dublin 16","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","68 ADAIR, SANDYMOUNT AVE, SANDYMOUNT DUBLIN 4","Dublin 4","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","68 DROGHEDA ST, BALBRIGGAN, DUBLIN","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","69  Ballygosson Park, Golf Links Road, Skerries","","Dublin","€273,128.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","69 KENURE PARK, RUSH, DUBLIN","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","7 Drumanagh Court, Kilbush Lane, Rush","","Dublin","€480,176.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"11/05/2018","7 RATHMINES TOWN CENTRE, RATHMINES, DUBLIN 6","Dublin 6","Dublin","€342,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","73 THE RICHMOND, BRUNSWICK ST, DUBLIN","Dublin 7","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","8 Castle Vernon, Clontarf","Dublin 3","Dublin","€801,761.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","8 THE OAKS, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","9 BALRUDDERY FIELD, BALROTHERY, BALBRIGGAN","","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","9 SYCAMORE RD, FINGLAS, DUBLIN","Dublin 11","Dublin","€332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","9A BOHERNABREENA, COTTAGES TALLAGHT, DUBLIN 24","Dublin 24","Dublin","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","FONTHILL LODGE, ST JOHNS AVE, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","House No 2, Park Grove, Hansfield Wood","Dublin 15","Dublin","€290,749.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/05/2018","ITHE MEWS, PEMBROKE GARDENS, DUBLIN 4","Dublin 4","Dublin","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","raer of 47 Quay Street, Skerries, Co. Dublin","","Dublin","€60,000.00","No","No","New Dwelling house /Apartment","less than 38 sq metres"
"11/05/2018","TOP FLAT, 18 BASIN STREET UPPER, DUBLIN 8","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/05/2018","Unit 20 Orwell Place, Marianella, Rathgar","Dublin 6","Dublin","€506,607.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/05/2018","14 HEATHERVIEW CLOSE, AYLESBURY, OLD BAWN DUBLIN 24","Dublin 24","Dublin","€303,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/05/2018","38 CRESCENT HOUSE, HOWTH RD, CLONTARF DUBLIN 3","Dublin 5","Dublin","€248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","10 CUIL DUIN WALK, CUIL DUIN, CITYWEST","Dublin 24","Dublin","€277,533.03","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","10 TOLKA RD, BALLYBOUGH, DUBLIN 3","Dublin 3","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","104 WHITECHURCH WAY, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€280,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","107 Ash House, Silverbanks, The Coast","Dublin 13","Dublin","€303,964.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","109 BALLINTYRE SQ, BALLINTEER AVE, DUBLIN 16","Dublin 16","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","112 WOODBINE RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€310,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","12 CHRISTCHURCH PLACE, DUBLIN 12","","Dublin","€233,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","13 GLENAYLE RD, CAMERON PARK, RAHENY DUBLIN 5","Dublin 5","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","13 PHILIPSBURGH AVE, FAIRVIEW, DUBLIN 3","Dublin 3","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","13 Stratton Way, Adamstown Square, Adamstown","","Dublin","€237,885.46","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","14 LOUGHSHINNEY BAY, LOUGHSHINNY, SKERRIES","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","153 Hampton Wood Road, Hampton Wood","Dublin 11","Dublin","€127,753.30","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","17 Hollywoodrath Road, Hollystown, Dublin 15","","Dublin","€370,044.05","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"14/05/2018","177 KILLESTER AVE, ARTANE, DUBLIN 5","Dublin 5","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","19 GOOSE GREEN, GRACE PARK ROAD, DRUMCONDRA","Dublin 9","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","2 ST COLUMBAS RD, GREENHILLS, DUBLIN 12","Dublin 12","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","21 BURROW CT, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","21 VALE VIEW LAWN, THE PARK, CABINTEELY","Dublin 18","Dublin","€635,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","22 THE POPLARS, MONKSTOWN VALLEY, MONKSTOWN","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","23 EMORVILLE AVE, SCR PORTOBELLO DUBLIN 8, DUBLIN","Dublin 8","Dublin","€967,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","23 PORTVIEW, THORNCASTLE ST, RINGSEND","Dublin 4","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","26 DAL RIADA COURT, KNOCKLYON, DUBLIN16","Dublin 16","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","28 THE GABLES, GRANGE VIEW, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€192,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","29 KINGSTON LODGE, CLONLIFFE RD, DRUMCONDRA DUBLIN 9","Dublin 3","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","32 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","33 Orwell Place, Marianella, Rathgar","Dublin 6","Dublin","€638,765.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"14/05/2018","35 Traverslea Wood, Lower Glenageary Road, Glenageary","","Dublin","€343,612.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","4 OLYMPIA HOUSE, MT PLEASANT STREET, DUBLIN 8","","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","40 OAK DR, ROYAL OAK, SANTRY DUBLIN 9","Dublin 9","Dublin","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","42 GERALDINE ST, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","46 LORCAN GREEN, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€387,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","5 FEY YERRA, LEOPARDSTOWN RD, FOXROCK DUBLIN 18","Dublin 18","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","51 DONOMORE CRESCENT, TALLAGHT, DUBLIN 24","","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","54 NAAS RD, DUBLIN 12, DUBLIN","Dublin 12","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","56 BROADFORD CRESCENT, BALLINTEER, DUBLIN 16","Dublin 16","Dublin","€452,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","57 CANON HALL, CHURCH ST EAST, DUBLIN 3","Dublin 3","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","6 Shackleton Crescent, Lucan, County Dublin","","Dublin","€330,396.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","62 BELFRY SQ, CITYWEST, DUBLIN 24","Dublin 24","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","63 Stillorgan Gate, Upper Kilmacud Road, Stillorgan","","Dublin","€420,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","7 ORWELL GARDENS, RATHGAR, DUBLIN 14","Dublin 14","Dublin","€557,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","76A MILLBROOK AVENUE, DUBLIN 13","Dublin 13","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","78 Oak House, Silverbanks, The Coast","","Dublin","€237,885.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","79 MARSHAM COURT, STILLORGAN, DUBLIN","","Dublin","€508,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","85 Oak House, Silverbanks, The Coast","Dublin 13","Dublin","€162,996.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","9 Le Bas Terrace, Leinster Road West, Rathmines","","Dublin","€1,057,268.72","No","Yes","New Dwelling house /Apartment","greater than or equal to 125 sq metres"
"14/05/2018","9 Norabrook, 119 Howth Rd, clontarf","","Dublin","€969,164.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/05/2018","APT 34, ALEXANDER WALK, ADELAIDE SQ","Dublin 8","Dublin","€465,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/05/2018","Apt. 112 Alder House, Silverbanks, The Coast","Dublin 13","Dublin","€259,911.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/05/2018","1 SCHOOLHOUSE COURT, SCHOOLHOUSE LANE, SANTRY","Dublin 9","Dublin","€164,428.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","10 ASHLEY DR, SWORDS, DUBLIN","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","117 LYMEWOOD MEWS, NORTHWOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","13 CEDARHURST GREEN, PHOENIX PARK RACECOURSE, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","13 SHANDON RD, PHIBSBOROUGH, DUBLIN 7","Dublin 7","Dublin","€360,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","14 Parkside Court, Parkside, Malahide Road","","Dublin","€334,801.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/05/2018","142 ST DONAGH'S ROAD, DONAGHAMEDE, DUBLIN 13","Dublin 13","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/05/2018","144 THE RICHMOND, BRUNSWICK ST NORTH, DUBLIN 7","Dublin 7","Dublin","€237,000.00","No","No","Second-Hand Dwelling house /Apartment",""
