Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"13/03/2013","Apartment 12, Palmerstown Square, Palmerstown","","Dublin","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","Apartment 13 Les Buissonnets, Frascati Rd, Blackrock","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","APT  2, THE OLD  DISTELLERY, ALLINGHAM  ST","","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","Apt 4  97 Seapoint Avenue, Monkstown","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","Apt. 127 Kiltipper Gate, Kiltipper Way, Tallaght","Dublin 24","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/03/2013","Cloncourt, Main Street, Clonee","","Dublin","€565,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2013","1 Tresmond, Coolmine Road, Blanchardstown","","Dublin","€92,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","10 St Brigid's Park, Blanchardstown","Dublin 15","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","103 Roselawn Road, Castleknock, Dublin 15","Dublin 15","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","107 Windmill Road, Crumlin","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","111 Saint Margaret's Road, Hampton Wood, Finglas  Dublin 11","Dublin 11","Dublin","€81,301.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2013","173 Ashbrook, Clontarf","","Dublin","€323,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","22 Ring Street, Inchicore, Dublin 8","","Dublin","€93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","22 Riverbank, Rathfarnham","Dublin 14","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","22 The Gardens, Carrickmines Manor, Glenamuck Road","","Dublin","€251,101.32","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2013","22a St. Patrick's Cottages, Rathfarnham","","Dublin","€246,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","24 Alderpark Court, Old Blessington Road, Tallaght","","Dublin","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","25 Lohunda Park, Clonsilla","Dublin 15","Dublin","€224,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","26 Maxwell Street, Dublin 8","","Dublin","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","26 The Sanderling, Barnageeragh Cove, Skerries","","Dublin","€190,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/03/2013","3 Brownsbarn Orchard, Baldonnel, Dublin 22","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","307 Sutton Park, Sutton","Dublin 13","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","32 Brookford, Rush, Co Dublin","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","33 Hillbrook Wood, Blanchardstown","","Dublin","€108,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","43 Convent Hall, Mount St Anne's, Milltown","","Dublin","€221,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","498 Ballyfermot Road, Ballyfermot","Dublin 10","Dublin","€60,590.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","51 Donaghmede Road, Donaghmede, Dublin 13","Dublin 13","Dublin","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","55 Butterfield Close, Rathfarnham, Dublin 14","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","76 Glenarriff Road, Navan Road, Dublin 7","","Dublin","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","Apartment 3, 13 High Street","Dublin 8","Dublin","€104,400.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","Apartment 4 The Cubes, Beacon South Quarter, Sandyford","Dublin 18","Dublin","€163,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","Apartment 4, 18-21 Lower Mount Street","","Dublin","€436,123.34","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"14/03/2013","Apartment 4, Custom House Harbour, Custom House Docks","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/03/2013","The Lodge, Dundrum Road, Dundrum","","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","1 Woodside Drive, Rathfanrham, Dublin 14","","Dublin","€540,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","12 Castle Park, Balrothery, Tallaght","","Dublin","€112,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","12 Marlborough Road, Coolock","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","132 Esker Lawns, Lucan","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","14 Roselawn Grove, Castleknock","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","140 New Cabra Road, Dublin 7","Dublin 7","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","15 Palmerstown Drive, Palmerstown","","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","18 Millfield, The Links, Portmarnock","","Dublin","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","182 Rathgar Road, Rathgar","","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","2 Wierview Drive, Stillorgan, Co Dublin","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","20d Fernleigh Court, Castleknock","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","21 Edgewood Lawn, Blanchardstown","Dublin 15","Dublin","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","23 Landsdowne Village, Bridge Avenue, Sandymount","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","24 Ratra Road, Navan Road","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","248 Littlepace Court, Clonee","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","28 The Village, Bettyglen, Raheny","Dublin 5","Dublin","€207,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","32 DODDER VIEW COTTAGE, BALLSBRIDGE, DUBLIN 4","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","4  Whitehall Road, Rathfarnham","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","44a Clonrosse Drive, Ard na Greinne, Donaghmede","Dublin 13","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","45 Clonturk Park, Drumcondra","","Dublin","€381,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","46 Dromard Road, Drimnagh","Dublin 12","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","5 Herbert Mews, Herbert Road, Ballsbridge","Dublin 4","Dublin","€487,600.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","5 Skipton, Honeypark, Dun Laoghaire","","Dublin","€402,439.01","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2013","518 Carnlough Road, Cabra, Dublin 7","Dublin 7","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","61 The Park, Beaumont Woods, Beaumont","Dublin 9","Dublin","€322,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","67 Stratton Walk, Adamstown Square, Adamstown","","Dublin","€114,537.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2013","8 Castleknock Way, Castleknock, Dublin 15","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","8 Swiftwood Gardens, Saggart, Co Dublin","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","8 Woodford Parade, Clondalkin, Dublin 22","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","9 Burgage Street, Newcastle Lyons, Newcastle","","Dublin","€160,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/03/2013","9 Rochestown Park, Dun Laoghaire","","Dublin","€271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","95 Snowdrop Walk, Darndale","","Dublin","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","Apartment 154, Alexander Building, Adelaide Square","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","apt 40, 109 parnell street","Dublin 1","Dublin","€81,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","No. 74, The Richmond Apartments, North Brunswick Street","Dublin 7","Dublin","€97,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","Part of 19 North Clarnece Street, Dublin 1","","Dublin","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/03/2013","The Moores, Ballyboughal","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","1 Churchill Terrace, Sandymount","","Dublin","€865,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","10 Slievemore Road, Drimnagh","","Dublin","€110,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","11  Foxborough Rise, Lucan","","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","126 stanaway road, crumlin","","Dublin","€93,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","13  Benson Crescent, Beaverstown Orchard, Donabate","","Dublin","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","157 The Rise, Belgard Heights, Tallaght","Dublin 24","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","19 Oaktree Road, Stillorgan","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","21 First Floor A, The Moorings, Fitzwilliam Quay","Dublin 4","Dublin","€148,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","24 Strandville Avenue, North Strand, Dublin 3","Dublin 3","Dublin","€122,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","27 Harelawn Green, Clondalkin, Dublin 22","","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","3 Olcovar, Shankill","","Dublin","€207,048.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2013","3 Old Court Lawn, Firhouse, Dublin 24","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","3 Stratton Heath, Adamstown Square, Adamstown","","Dublin","€135,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2013","33 Edenvale Road, Ranelagh","Dublin 6","Dublin","€718,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","45 Blythe Avenue, Eastwood, Dublin 3","","Dublin","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","5 Cloonmore Grove, Jobstown","","Dublin","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","63 Castleknock Laurels, Castleknock","","Dublin","€197,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","64 Marlborough Road, Donnybrook, Dublin 4","","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","7 rathbeale road, swords, dublin","","Dublin","€234,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","Apartment 12 Killiney Hill Park, Killiney, Co. Dublin","","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/03/2013","APT 44 STOCKING WOOD HEATH, STOCKING WOOD, STOCKING AVENUE  RATHFARNHAM","Dublin 16","Dublin","€103,900.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/03/2013","The Turrets, Rathmichael Haven, Rathmichael","","Dublin","€818,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","10 Knocknarea Avenue, Drimnagh","Dublin 12","Dublin","€57,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","10 The Maples, Clonshaugh Woods","","Dublin","€81,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","11 The Grange, Ballyboughal","","Dublin","€272,246.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2013","16 Aughavannagh Road, Crumlin, Dublin 12","Dublin 12","Dublin","€111,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","17 Greenhills Road, Walkinstown, Dublin 12","","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","2 Cross Trees, Howth","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","2 Martin Street, Portobello","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","25 Blackhall View, Blackhall Place","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","28 CARDY ROCK AVENUE, BALBRIGGAN","","Dublin","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","3 Peterson Court, City Quay","Dublin 2","Dublin","€114,490.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","31 Shandon Drive, Phibsboro, Dublin 7","","Dublin","€298,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","35 Adamstown Way, Adamstown Square, Adamstown","","Dublin","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/03/2013","35, Hillview Estate, Ballinteer","","Dublin","€81,400.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","47 Bushfield Drive, Clondalkin","","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","476 Pearse Villas, Sallynoggin, Co Dublin","","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","59  Bluebell Avenue, Dublin 12","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","6 Alderwood Rise, Springfield, Tallaght","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","6 The Crescent, Skerries Rock, Skerries","","Dublin","€347,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","62 Clanawley Road, Donnycarney, Dublin 5","","Dublin","€115,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","67 Whitethorn Park, Palmerstown","Dublin 20","Dublin","€165,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","Apartment 11, Ailesbury Oaks, Ailesbury Road","Dublin 4","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/03/2013","Apt 212 Wyckham Point, Wyckham Way, Dundrum","Dublin 16","Dublin","€799,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/03/2013","10 The Orchard, Carpenterstown, Castleknock","Dublin 15","Dublin","€97,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","144 Keeper Road, Drimnagh","Dublin 12","Dublin","€83,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","17 Brian Boru Street, Clontarf","Dublin 3","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","18 Ballinteer Court, Ballinteer","","Dublin","€443,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","18 Shrewsbury Road, Shankill, Co Dublin","","Dublin","€432,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","2  The Crescent, College Grove, Castleknock","","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","20 Swords Manor Drive, Swords","","Dublin","€183,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","20B Peyton Close, Stoney Lane, Rathcoole","","Dublin","€256,530.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/03/2013","3 Lea Road, Sandymount","","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","305 Nutgrove Avenue, Churchtown","","Dublin","€254,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","31 Heathfield Crescent, cappagh Road, Finglas","Dublin 11","Dublin","€142,244.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/03/2013","36 Greenville Terrace, South Circular Road","Dublin 8","Dublin","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","39 Brackenwood Drive, Balbriggan","","Dublin","€58,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","4 Carrig Road, Poppintree, Ballymun","Dublin 11","Dublin","€46,750.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","55 Merrion Road, Ballsbridge","","Dublin","€2,260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","64 Grace Park Road, Drumcondra","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","86 Ballinteer Crescent, Ballinteer","Dublin 16","Dublin","€257,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","9 Cambridge Avenue, Ringsend","Dublin 4","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","9 Rutland Place, Off North Circular Road, Dublin 1","Dublin 1","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","Apartment 16, Kingscourt, Parnell Street","","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","Apartment 77  Block C, Shrewsbury Square, Sandymount Avenue","Dublin 4","Dublin","€1,066,079.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/03/2013","Apartment Number 11, House 2 Linden Court, Blackrock","","Dublin","€164,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","Coolquay, The Ward","","Dublin","€264,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/03/2013","Vierwinden, Ballinteer Road, Dundrum","","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","1 Bramblefield Court, Clonee","Dublin 15","Dublin","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","10 Kinvara Road, Navan Road, Dublin 7","","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","10 Mountainview Cottages, Diswellstown, Porterstown","","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","109  Seapark, Malahide","","Dublin","€514,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","14 Woodside Drive, Rathfarnham","","Dublin","€925,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","15 Forge Avenue, The Forge, Lusk Village","","Dublin","€212,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"22/03/2013","15 Kelly's Drive, Skerries, County Dublin","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","16 The Grove, Orlynn Park, Lusk","","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","17 Greenogue Drive, Rathcoole, County Dublin","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","18 Ballintyre Downs, Ballintrye Hall, Ballinteer","","Dublin","€347,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","18 Ballybough Road, Ballybough","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","18 Limekiln Road, Dublin 12","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","19 inagh road, ballyfermot, dublin 10","","Dublin","€80,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","2 Elmfield Drive, Clare Hall","","Dublin","€208,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","2 farrenboley cottages, windy arbour, milltown","Dublin 14","Dublin","€278,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","2 Tower Villas, Kilmainham","Dublin 8","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","21 Hayworth Close, Ongar","","Dublin","€72,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","24 Clandonagh Road, Donneycarney, Dublin 5","Dublin 5","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","24 LEO STREET, DUBLIN 7","Dublin 7","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","272 Malahide Road, Artane","","Dublin","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","3 Ballycragh, Old Knocklyon Road, Knocklyon","","Dublin","€427,313.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/03/2013","3 Station Road, Lusk","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","3 Sundale Parade, Mountainview, Tallaght","","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","3 Warren Crescent, Castleknock, Dublin 15","","Dublin","€332,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","34 Rathdown Avenue, Terenure, Dublin 6W","","Dublin","€570,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","36A Rathvilly Drive, Finglas","Dublin 11","Dublin","€42,075.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","37 Connawood Green, Old Connaught Avenue, Bray","","Dublin","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","38 Melville Rise, Meakstown, Finglas","","Dublin","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","39 Hardebeck Avenue, Walkinstown","Dublin 12","Dublin","€156,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","4 Hollybrook, Bluebell Avenue","Dublin 12","Dublin","€55,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","409 Carnlough Road, Cabra","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","41 New Row Place, New Row South","Dublin 8","Dublin","€139,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","420 Mourne Road, Drimnagh","Dublin 12","Dublin","€96,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","46 GRANGEVIEW ROAD, CLONDALKIN","","Dublin","€116,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","46 Greendale Road, Kilbarrack","Dublin 5","Dublin","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","46 Temple Square, Temple Road, Dartry","Dublin 6","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","4A Ballyboden crescent, Rathfarnham","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","50 Dunsink Road, Finglas","Dublin 11","Dublin","€30,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","54 Brighton Road, Rathgar, Dublin 6","","Dublin","€960,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","58 Homelawn Road, Tallaght","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","63 Foxboro rd, lucan","","Dublin","€173,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","7 Kempton Grove, Navan Road, Dublin 7","","Dublin","€430,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","78 Hampton Square, Navan Road, Dublin 7","","Dublin","€172,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","8 Cedar Avenue, Ridgewood, Swords","","Dublin","€285,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2013","8 Flower Grove, Glenageary, County Dublin","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","80 Olcovar, Shankill","","Dublin","€213,348.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/03/2013","81 Aughavannagh Road, Crumlin","Dublin 12","Dublin","€115,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","82 Ballsbridge Wood, Shelbourne Road","Dublin 4","Dublin","€535,555.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","9 Maywood Crescent, Raheny","Dublin 5","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","90 Harold's Cross Cottages, Harolds Cross","Dublin 6","Dublin","€102,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Apartment 18, Ballintyre Square  Ballintyre Hall, Ballinteer Road","","Dublin","€217,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Apartment 33, Milltown Grove, Milltown","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Apartment 35 Manor Hall, Mount Brown  Kilmainham, Dublin 8","","Dublin","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Apartment 38, Alexandra Building, Adelaide Square","Dublin 8","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Apartment No. 18, 1821 Mount Street Lower, Dublin 2","","Dublin","€380,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/03/2013","Apartment No. 1, House 7, Linden Square  Blackrock","","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Avalon, Portrane Road, Donabate","","Dublin","€471,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Beechbrook Lodge, Kilteel Road, Rathcoole","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","The Bungalow, Willbrook Street, Rathfarnham","Dublin 14","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/03/2013","Tory 1A Crannagh Road, Rathfarnham","","Dublin","€925,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"24/03/2013","49 Pimlico, The Coombe","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
