Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"19/02/2020","1 SEAVIEW GATE, SEAVIEW PARK, SHANKILL","","Dublin","€580,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","11 BELFRY DOWNS, CITYWEST DUBLIN 24, DUBLIN","Dublin 24","Dublin","€140,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","11 BELFRY MANOR, THE BELFRY, CITYWEST DUBLIN 24","Dublin 24","Dublin","€189,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","11 PHOENIX VIEW, ST LAURENCES RD, CHAPELIZOD DUBLIN 20","Dublin 20","Dublin","€267,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","116 CAPPAGHMORE EST, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","12 Elder Heath Hill, Elder Heath, Kiltipper Road","Dublin 24","Dublin","€281,938.33","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","13 ST ANTHONYS AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","13 THE GROVE, ST MARNOCK'S BAY, PORTMARNOCK","","Dublin","€312,775.30","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","16 Hallwell Road, Hallwell, Adamstown","","Dublin","€281,893.00","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","18 BALLINAKELLYVIEW, NEWCASTLE, DUBLIN","Dublin 22","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","19 ABBEYLANDS, LUSK VILLAGE, DUBLIN","","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","19 KNIGHTSWOOD, SANTRY, DUBLIN 9","Dublin 9","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","192 CARRINGTON PARK, NORTHWOOD, SANTRY","Dublin 9","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","2 SCOTCH STONE, THE GREEN, SWORDS","","Dublin","€362,290.00","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","2 Sycamore Hall, Clay Farm, Leopardstown","Dublin 18","Dublin","€343,613.00","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","2 The Paddocks, Donabate","","Dublin","€405,286.34","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","20 EMMET HOUSE, EMMET COURT, INCHICORE DUBLIN 8","Dublin 8","Dublin","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","201 TEMPLE COURT, NORTHWOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","228 BALLYMUN RD, SANTRY, DUBLIN 9","Dublin 9","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","24 ST JARLATH RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€262,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","24 ST PATRICKS COTTAGES, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","24 WHITECHURCH CRESCENT, BALLYBODEN, DUBLIN 16","Dublin 16","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","274 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€161,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","28 beechwood, chapel road, kinsealy","","Dublin","€525,770.92","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","28 HOLLYBROOK ROAD, CLONTARF, DUBLIN 3","","Dublin","€870,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","28 KINGSWOOD DRIVE, TALLAGHT, DUBLIN 24","","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","3 BROOKFIELD TERRACE, BLACKROCK, CO DUBLIN","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","3 CASTLECURRAGH PARK, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€248,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","3 KILMARTIN GARDENS, FEATHERCAIRN, TALLAGHT","Dublin 24","Dublin","€194,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","34 The Avenue, St Marnock's Bay, Station Road","","Dublin","€449,339.00","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","35 PHIBBLESTOWN HOUSE, PHIBBLESTOWN AVE, ONGAR VILLAGE DUBLIN 15","Dublin 15","Dublin","€207,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","36 MARLFIELD GREEN, KILTIPPER WAY, TALLAGHT","Dublin 24","Dublin","€269,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","36 RUSSELL CRESCENT, RUSSELL SQ, TALLAGHT","Dublin 24","Dublin","€186,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","36 ST ANTHONYS CRESCENT, GREENHILLS, DUBLIN 12","Dublin 12","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","4 An Tearmann, Waterstown Avenue, Palmerstown","Dublin 20","Dublin","€506,607.93","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","4 BELLEVUE PARK, BOOTERSTOWN, CO DUBLIN","","Dublin","€836,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","4 ELDERWOOD RD, WOODFARM ACRES, PALMERSTOWN DUBLIN 20","Dublin 20","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","4 THE ROOKERY SCHOLARSTOWN RD, RATHFARNHAM, DUBLIN 16","Dublin 16","Dublin","€980,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","40 ST ANDREWS DR, LUCAN, DUBLIN","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","48 WOODVIEW GROVE, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","5 TYMON FARM, TYMON LANE, BALROTHERY DUBLIN 24","Dublin 24","Dublin","€212,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","68 CLEGGAN AVE, BALLYFERMOT, DUBLIN 10","Dublin 10","Dublin","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","69 Bishops Gate, Kilternan, Dublin 18","","Dublin","€440,088.10","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","75 NUTGROVE AVENUE, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€94,500.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","78 CASTLE AVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","8 ERRIS SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15","Dublin 15","Dublin","€243,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","8 GRACE PK RD, DUBLIN 9, DUBLIN","Dublin 9","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","8 THE COURT, LARCH HILL, OSCAR TRAYNOR RD DUBLIN 17","Dublin 17","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","85 FITZROY AVE, DRUMCONDRA, DUBLIN 9","Dublin 3","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","9 BIRCHFIELD LAWN, GOATSTOWN, DUBLIN 14","Dublin 14","Dublin","€595,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/02/2020","Apartment 19 Sycamore Hall, Clay Farm, LEOPARDSTOWN","Dublin 18","Dublin","€370,044.00","No","Yes","New Dwelling house /Apartment",""
"19/02/2020","APT 83, CLIFDEN COURT, ELLIS QUAY","","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","1 PROBY PARK, SAVAL PARK RD, DALKEY","","Dublin","€870,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","104 BALLYGALL RD EAST, GLASNEVIN DUBLIN 11, DUBLIN","Dublin 11","Dublin","€383,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","137 CEDARBROOK AVE, CHERRY ORCHARD, DUBLIN CITY","Dublin 10","Dublin","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","140 ESKER LAWNS, LUCAN, DUBLIN","","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","145 RAHENY RD, RAHENY, DUBLIN 5","Dublin 5","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","15 Garristown Orchard, Garristown, Co. Dublin","","Dublin","€255,506.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","15 THE COURT BETTYGLEN, RAHENY, DUBLIN 5","Dublin 5","Dublin","€368,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","16 WALTON HALL, RIVERBANK, SWORDS","","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","169 Stepaside Park, Stepaside","Dublin 18","Dublin","€731,277.53","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","17 the Grove, St Marnock's Bay, Station Road","","Dublin","€307,075.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","19 CLARENCE PLACE GREAT, OFF MACKEN ST DUBLIN 2, DUBLIN","Dublin 2","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","2 WOODBURY MEWS, TIVOLI TERRACE EAST, DUN LAOGHAIRE","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","200 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14","Dublin 14","Dublin","€605,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","210 RUSHEENY VILLAGE, HARTSTOWN, CLONSILLA DUBLIN 15","Dublin 15","Dublin","€285,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","23  The Grove, St Marnock's Bay, Station Road","","Dublin","€317,180.61","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","23 CEDAR LODGE, FARMLEIGH, CASTLEKNOCK DUBLIN 15","Dublin 15","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","23 MOUNT ALTON, KNOCKLYON RD, TEMPLEOGUE DUBLIN 16","Dublin 16","Dublin","€550,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","23A BELLEVUE AVE, GLENAGEARY, DUBLIN","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","24 BUSHFIELD DR, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","26 HAZEL LAWN, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€367,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","26 WOODFORD COURT, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","28 FAIRHAVEN WALK, CASTLEKNOCK ROAD, CASTLEKNOCK","","Dublin","€585,903.07","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","29 PROSPECT DR, PROSPECT MANOR, RATHFARNHAM DUBLIN 16","Dublin 16","Dublin","€467,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","3 GILFORD AVE, SANDYMOUNT, DUBLIN 4","Dublin 4","Dublin","€363,999.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","3 OAKFIELD PLACE, OFF LOMBARD ST WEST, PORTOBELLO DUBLIN 8","Dublin 8","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","31 KILDONAN DRIVE, FINGLAS WEST, DUBLIN 11","Dublin 11","Dublin","€202,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","32 GRACE O'MALLEY ROAD, HOWTH, DUBLIN 13","Dublin 13","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","34 THE RECTORY, ENNISKERY RD, STEPASIDE DUBLIN 18","Dublin 18","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","35 TEMPLE SQ, DARTRY, DUBLIN 6","Dublin 6","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","37 BEECHDALE COURT, BLOCK 3 BALLYCULLEN, FIRHOUSE DUBLIN 24","Dublin 24","Dublin","€247,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","40 SPRINGVALE, RATHFARNHAM, DUBLIN","Dublin 16","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","407 MARINA VILLAGE, MALAHIDE, DUBLIN","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","43 FINGAL ST, OFF CORK ST, DUBLIN 8","Dublin 8","Dublin","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","44 CHAPEL FARM DR, LUSK, DUBLIN","","Dublin","€273,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","44A JAMESTOWN AVENUE, INCHICORE, DUBLIN 8","","Dublin","€320,000.00","No","Yes","New Dwelling house /Apartment",""
"20/02/2020","47 HANSTED GROVE, NEWCASTLE ROAD, LUCAN","","Dublin","€291,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","48 SHENICK GROVE, SKERRIES, DUBLIN","","Dublin","€499,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","5 CORRIG HOUSE, CORRIG AVE, DUN LAOGHAIRE","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","5 SWEETMAN WALK, LUSK VILLAGE, CO DUBLIN","","Dublin","€259,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","56 RATHGAR AVE, RATHGAR, DUBLIN 6","Dublin 6","Dublin","€900,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","6 MCKEE PARK, BLACKHORSE AVE, DUBLIN","Dublin 7","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","6 THE COTTAGE, SKERRIES, DUBLIN","Dublin 15","Dublin","€272,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","60 HUNTSTOWN LAWN, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€290,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","65 LORCAN PARK, SANTRY, DUBLIN","Dublin 9","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","66 CARRICKHILL RD, PORTMARNOCK, DUBLIN","Dublin 13","Dublin","€527,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","7 BALLYOWEN COURT, BALLYOWEN PARK, LUCAN","","Dublin","€341,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","7 HAYDENS PARK GREEN, LUCAN, DUBLIN","","Dublin","€338,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","7 RIVERWOOD VALE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€403,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","8 LIFFEY AVE, LUCAN, DUBLIN","","Dublin","€291,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","9 ARRANMORE AVE, NORTH CIRCULAR RD, PHIBSBOROUGH DUBLIN 7","Dublin 7","Dublin","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","95 BRIARFIELD GROVE, KILBARRACK, DUBLIN 5","Dublin 5","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","ALTIS, BALLINCLEA RD, KILLINEY","","Dublin","€795,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","APARTMENT 1, 5 ORMOND QUAY LOWER, DUBLIN 1","","Dublin","€431,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","APT 14 THE CRESCENT, CHURCH RD, MULHUDPART DUBLIN 15","Dublin 15","Dublin","€188,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","APT 46, 109 PARNELL ST, DUBLIN","Dublin 1","Dublin","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","APT 74 MAYESTON SQUARE, OFF ST MARGARETS ROAD, FINGLAS","Dublin 11","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","Glassamucky brakes, BOHER NA BREENA, TALLAGHT DUBLIN 24","Dublin 24","Dublin","€532,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","STUDDWALLS, HOWTH SUMMIT, HOWTH","Dublin 13","Dublin","€852,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/02/2020","STUDDWALLS, HOWTH SUMMIT, HOWTH","Dublin 13","Dublin","€213,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","1 CARRIGMORE GROVE, CITYWEST, SAGGART","Dublin 24","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","1 CASTLEKNOCK OAKS, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","1 DUN EMER PARK, DUNDRUM, DUBLIN 16","Dublin 16","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","1 Shackleton Manor, Shackleton Park, Lucan","","Dublin","€396,475.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","101 FERNDALE AVE, FINGLAS DUBLIN 11, DUBLIN","Dublin 11","Dublin","€335,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","12 BURDETT AVE, SANDYCOVE, DUBLIN","","Dublin","€1,475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","12 PALMERS DR, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","127 WHEATFIELD RD, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","13 DUNSOGHLY DR, RATOATH RD, FINGLAS WEST","Dublin 11","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","130 DUNLUCE RD, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","136 HOLYWELL RISE, SWORDS, CO DUBLIN","","Dublin","€192,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","15 Saddlers Place, Station Road, Lusk","","Dublin","€308,400.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","15 SULLIVAN ST, INFIRMARY RD, DUBLIN 7","Dublin 7","Dublin","€355,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","158 LYMEWOOD MEWS, WOOD, SANTRY DUBLIN 9","Dublin 9","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","15/17 DRUMCONDRA RD LOWER, DRUMCONDRA, DUBLIN 9","Dublin 9","Dublin","€1,460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","16 SANDYFORD HALL VIEW, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€520,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","16 THE TERN, BARNAGEERAGH COVE, SKERRIES","","Dublin","€378,854.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","18 Apartments at, 36 & 37 NELSON STREET, DUBLIN 7","Dublin 7","Dublin","€2,160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","18 SPRINGHILL PARK, KILLINEY, CO DUBLIN","","Dublin","€755,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","192 Stepaside Park, Stepaside","Dublin 18","Dublin","€572,687.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","2 grand canal view, st james terrace, dublin 8","","Dublin","€475,700.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","2 TEMPLE PLACE, RANELAGH, DUBLIN","Dublin 6","Dublin","€760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","2 WHITECHURCH ABBEY, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","20 ALBANY RD, RANELAGH, DUBLIN 6","Dublin 6","Dublin","€1,105,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","20 THE CLOSE, HUNTERS RUN, CLONEE DUBLIN 15","Dublin 15","Dublin","€324,950.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","206 LOWER KIMMAGE RD, TERENURE, DUBLIN 6W","","Dublin","€510,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","21 LEALAND CLOSE, BAWNOGUE, CLONDALKIN DUBLIN 22","Dublin 22","Dublin","€160,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","21 Oileain Na Cranoige/Cranogue Isl, Balbutcher Lane, Ballymun","Dublin 11","Dublin","€208,810.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","22 MUCKROSS GREEN, PERRYSTOWN, DUBLIN 12","Dublin 12","Dublin","€438,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","22 Riverwood Dene, Castleknock","Dublin 15","Dublin","€462,555.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","23 GLENCARRIG DR, FIRHOUSE RD, DUBLIN 24","Dublin 24","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","24 CAIRNWOOD AVE, TALLAGHT, DUBLIN","Dublin 24","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","26 SANDYFORD PARK, SANDYFORD, DUBLIN","Dublin 18","Dublin","€60,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","26 SLADE CASTLE COURT, SAGGART, CO DUBLIN","Dublin 24","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","27 MONALOE, OLD BRAY RD, FOXROCK DUBLIN 18","Dublin 18","Dublin","€420,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","27 Oileain Na Cranoige/Cranogue Isl, Balbutcher Lane, BALLYMUN","Dublin 11","Dublin","€192,951.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","28 ADDISON AVE, FINGLAS RD OLD, GLASNEVIN","Dublin 11","Dublin","€415,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","29 GLENAULIN GREEN, PALMERSTOWN, DUBLIN 20","Dublin 20","Dublin","€340,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","29 Oileain Na Cranoige/Cranogue Isl, Balbutcher Lane, BALLYMUN","Dublin 11","Dublin","€192,951.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","3 ELTON COURT, CASTLE PARK ROAD, SANDYCOVE","","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","3 WILLOWWOOD RISE, HARTSTOWN, DUBLIN 15","Dublin 15","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","30 Leinster Road West, Rathmines, Dublin 6","","Dublin","€1,299,559.00","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","30 ST ATTRACTA RD, CABRA, DUBLIN 7","Dublin 7","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","31 HAROLD RD, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€308,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","33 LUTTRELLSTOWN PLACE, CASTLEKNOCK, DUBLIN 15","Dublin 15","Dublin","€385,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","38 CARRIGMORE AVE, CITYWEST, SAGGART","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","41 TORQUAY WOOD, FOXROCK, DUBLIN 18","Dublin 18","Dublin","€765,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","44 SYCAMORE RD, FINGLAS, DUBLIN 11","Dublin 11","Dublin","€370,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","48 CHURCHVIEW ROAD, KILLINEY, CO DUBLIN","","Dublin","€602,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","5 Diswellstown Place, Castleknock, Dublin 15","","Dublin","€431,718.06","No","Yes","New Dwelling house /Apartment",""
"21/02/2020","5 KILLEEN MEWS, ST MARGARETS AVE, MALAHIDE","","Dublin","€588,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","5 PRIORSGATE, GREENHILLS RD, TALLAGHT","Dublin 24","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","51 FOXBOROUGH AVE, LUCAN, DUBLIN","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","52 THE COOMBE, DUBLIN 8","","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","57 BUTTERFIELD PARK, RATHFARNHAM, DUBLIN 14","Dublin 14","Dublin","€630,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","57 CASTLECURRAGH VALE, MULHUDDART, DUBLIN 15","Dublin 15","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","57 SWEETMOUNT AVENUE, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","6 GREENRIDGE COURT, BLANCHARDSTOWN, DUBLIN 15","Dublin 15","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","60 HEYTESBURY LANE, BALLSBRIDGE, DUBLIN 4","Dublin 4","Dublin","€1,650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","62 HOLYWELL CRESCENT SOUTH, SWORDS, DUBLIN","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","64 THE GREEN, MELROSE PARK, KINSEALY","","Dublin","€279,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","66 BRADON SQUARE, WATERVILLE, BLANCHARDSTOWN","","Dublin","€443,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/02/2020","69 NEWBROOK AVE, DONAGHMEDE, DUBLIN 13","Dublin 13","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
