N32 Between M50 and Clarehall, Clonshaugh, Co. Dublin	000000001321	TMU N32 000.0 E	NRA	NRA_000000001321	53.409280000000003	-6.2104200000000001
N24 Between Carrick-on-Suir and Waterford, Piltown, Co. Kilkenny	000000001243	TMU N24 100.0 E	NRA	NRA_000000001243	52.34572	-7.3331600000000003
N84 Between Galway City and Headford, Curraghline, Co. Galway	000000001841	TMU N84 010.0 N	NRA	NRA_000000001841	53.331200000000003	-9.0205500000000001
N5 Ballaghaderreen Bypass	000000001055	TMU N05 60.0 E	NRA	NRA_000000001055	53.909289999999999	-8.5489999999999995
M04 Between Jn16 Delvin and Jn17 Castlepollard, Mullingar Bypass, Co. Westmeath	000000020044	TMU M04 070.0 E	NRA	NRA_000000020044	53.543570000000003	-7.3196000000000003
N14 Between Letterkenny and Lifford, Rossbracken, Co. Donegal	000000001132	TMU N13 020.0 N	NRA	NRA_000000001132	54.946660000000001	-7.6455500000000001
N17 Between Charlestown and Knock, Ballinacostelo, Co. Mayo	000000001172	TMU N17 050.0 S	NRA	NRA_000000001172	53.826230000000002	-8.8782700000000006
N60 Between Balla and Claremorris, Ballynastangfod, Co. Mayo	000000020601	TMU N60 070.0 E	NRA	NRA_000000020601	53.763280000000002	-9.0458800000000004
N56 Between Dungloe and R252 Jn, Co. Donegal 	000000020562	TMU N56 070.0 S	NRA	NRA_000000020562	54.934339999999999	-8.3233200000000007
M1-2 M01 Southbound Off Slip Jn09	000000003102	TMU M01 038.0 S	NRA	NRA_000000003102	53.704219999999999	-6.3861299999999996
M06 Between Jn07 Moate (West) and Jn08 Ferbane, Athlone East, Co. Westmeath	000000020064	TMU M06 055.0 E	NRA	NRA_000000020064	53.412390000000002	-7.8860200000000003
N67 Between Kilrush Ferry and Kilrush, Moyne Court, Co. Clare	000000001671	TMU N67 120.0 E	NRA	NRA_000000001671	52.623530000000002	-9.4666099999999993
N52 Southwest of Tullamore, Co. Offaly	000000020524	TMU N52 130.0 E	NRA	NRA_000000020524	53.243200000000002	-7.57212
M09 Between Jn02 Kilcullen and Jn03 Athy, Crookstown, Co. Kildare	000000020091	TMU M09 020.0 S	NRA	NRA_000000020091	53.02617	-6.8173899999999996
M08 Between Jn17 Watergrasshill and Jn18 Glanmire, Watergrasshill, Co. Cork	000000200812	TMU M08 130.0 S	NRA	NRA_000000200812	51.987340000000003	-8.3629300000000004
M07 Between Jn26 Nenagh (West) and Jn27 Birdhill, Birdhill, Co. Tipperary	000000200720	TMU M07 170.0 E	NRA	NRA_000000200720	52.761949999999999	-8.3979499999999998
M07 Between Jn24 Nenagh and Jn25 Thurles, Nenagh, Co. Tipperary	000000200718	TMU M07 145.0 W	NRA	NRA_000000200718	52.854759999999999	-8.1397100000000009
N25 Between Castlemartyer and Midelton, Co. Cork	000000001252	TMU N25 020.0 W	NRA	NRA_000000001252	51.915100000000002	-8.1062899999999996
N52 North of Dundalk, Co. Louth	000000020526	TMU N52 000.0 W	NRA	NRA_000000020526	54.010860000000001	-6.3922699999999999
N65 Between Portumna and Borrisokane, Ballycasey, Co. Tipperary	000000001651	TMU N65 050.0 W	NRA	NRA_000000001651	53.018329999999999	-8.1253499999999992
M08 Between Jn05 Twomileborris and Jn06 Thurles, Thurles, Co. Tipperary	000000020088	TMU M08 040.0 N	NRA	NRA_000000020088	52.661099999999998	-7.7225799999999998
N72 Between Dungarvan and Cappoquin, west of R671 Jn, Co. Waterford	000000001723	TMU N72 160.0 W	NRA	NRA_000000001723	52.127600000000001	-7.7887399999999998
M08 Between Jn16 and Jn17	000000003803	TMU M08 125.0 N	NRA	NRA_000000003803	52.050350000000002	-8.3079400000000003
N24 Between Clonmel and Cahir, Woodroffe, Co. Tipperary	000000020241	TMU N24 070.0 W	NRA	NRA_000000020241	52.374090000000002	-7.7901699999999998
N03 Between Belleek  and Ballyshannon, Templenew, Co. Donegal	000000001031	TMU N03 130.0 N	NRA	NRA_000000001031	54.484400000000001	-8.1250800000000005
N27 Between Cork Airport and Cork, Ballycurreen, Co. Cork	000000001271	TMU N27 000.0 N	NRA	NRA_000000001271	51.86242	-8.4790799999999997
N55 Between Cavan and Granard, Pottlebane, Co. Cavan	000000001552	TMU N55 020.0 S	NRA	NRA_000000001552	53.820270000000001	-7.4488500000000002
N12 Armagh Road, Between N02 and R213	000000001121	TMU N12 000.0 N	NRA	NRA_000000001121	54.267380000000003	-6.9246299999999996
M11 Between Jn21 and Jn22, Arklow, Co. Wicklow	000000020115	TMU M11 070.0 N	NRA	NRA_000000020115	52.77216	-6.18398
N30 Between New Ross and Enniscorthy, Scarke, Co. Wexford	000000020301	TMU N30 030.0 E	NRA	NRA_000000020301	52.418140000000001	-6.8960100000000004
N11 Jack Whites, North of Arklow, Co. Wicklow	000000020113	TMU N11 050.0 S	NRA	NRA_000000020113	52.897860000000001	-6.1009200000000003
N17 Between Tuam and Claregalway, North of N63 Jn, Co. Galway	000000020171	TMU N17 105.0 S	NRA	NRA_000000020171	53.407640000000001	-8.9106900000000007
TME 02 M03 Jn05 North-side Ramps	000000003302	TMU M03 012.0 S	NRA	NRA_000000003302	53.438969999999998	-6.4687799999999998
M08 Watergrasshill Jn18 to Jn17 Northbound	000000003801	TMU M08 130.7 N	NRA	NRA_000000003801	52.005360000000003	-8.3438400000000001
N85 Between Ennistimon and Inagh, North of Drumcullaun, Co. Clare	000000001851	TMU N85 030.0 E	NRA	NRA_000000001851	52.927869999999999	-9.2699200000000008
N56 Between Letterkenny and Ellistrin, Mountaintop, Co. Donegal	000000020561	TMU N56 150.0 N	NRA	NRA_000000020561	54.993589999999998	-7.7293399999999997
