id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27252536,Dublin 2 Appartment,16707206,Wilhelm,,Dublin City,53.34634,-6.25446,Entire home/apt,80,1,2,2019-03-18,0.16,1,0
27253433,"Bright, modern home w/ balcony BACD3",133227818,Lauren,,Dublin City,53.34722,-6.26176,Entire home/apt,85,1,81,2020-03-10,4.05,14,149
27256308,The studio.,21171425,Suzanne,,Dublin City,53.38071,-6.196,Entire home/apt,70,3,36,2020-02-12,1.85,1,147
27258983,Best location in Dublin!,18183073,Adriana,,Dublin City,53.34628,-6.26699,Private room,65,2,17,2018-11-11,0.86,1,0
27262033,Cosy room in friendly home,18181791,Monika,,Dublin City,53.33756,-6.3235,Private room,29,7,0,,,1,0
27273680,Blackrock  vacancy until 17 Aug,205453418,Raffael,,Dn Laoghaire-Rathdown,53.29097,-6.16521,Private room,25,5,1,2018-08-07,0.05,1,0
27275530,AMAZING double Size Bed -City CENTER-SmithField,21678559,Fabio,,Dublin City,53.34791,-6.27847,Private room,60,1,40,2019-07-12,1.99,2,0
27281604,Bright and Modern townhouse in Ballsbridge,44244514,Julienne,,Dublin City,53.33552,-6.2415,Entire home/apt,140,2,23,2019-01-02,1.19,1,0
27282088,Sun Splashed trendy Apt in Smithfield Square,205519616,Patrick,,Dublin City,53.34799,-6.27918,Entire home/apt,129,2,49,2019-10-13,2.49,1,81
27282182,Cosy 2 Bed Apt - Temple Bar - Close To Cafes etc,205516891,Sophie,,Dublin City,53.34478,-6.26832,Entire home/apt,159,14,84,2019-12-12,4.29,1,103
27286001,Ensuite 2bed room in Pappin,42222039,Nima,,Dublin City,53.3847,-6.26687,Private room,26,10,0,,,1,0
27301936,Cozy room in cute neighbourhood,31516183,Loic,,Dublin City,53.33103,-6.2677,Private room,60,2,6,2019-06-09,0.31,1,0
27304177,The 'Lodge' at Bodenlodge Unique & Private,175650029,Shay,,Fingal,53.43817,-6.16647,Entire home/apt,115,1,54,2020-03-09,2.78,1,192
27307505,Bright sunny 1 bed Apt,27857643,Margaret,,Dn Laoghaire-Rathdown,53.26368,-6.19864,Entire home/apt,57,4,0,,,3,0
27308148,Sharon’s happy home,205738489,Sharon,,Dn Laoghaire-Rathdown,53.30401,-6.24914,Private room,55,2,40,2020-03-05,2.07,1,364
27347596,"Double Room,  Park View, City Center",18330615,Lorcan,,Dublin City,53.35892,-6.27318,Private room,70,1,141,2020-02-29,7.15,5,108
27352359,Ensuite bedroom king size bed in city centre !,12409562,Sandra,,Dublin City,53.33691,-6.25171,Private room,85,2,10,2019-08-11,0.51,1,0
27352639,"Sunny large 2 Bedroom Apt, with golf course views.",127984226,Jonothan,,Dublin City,53.31425,-6.20792,Entire home/apt,158,1,23,2019-06-13,1.18,9,332
27354320,**great location** studio apt*just off OConnell St,31284582,Paul,,Dublin City,53.35653,-6.26167,Entire home/apt,116,2,32,2020-03-01,1.65,58,81
27356486,❤️️Gorgeous Double  Room ( 2 min. Temple Bar )❤️️,111336888,Kaya,,Dublin City,53.34717,-6.26186,Private room,100,1,24,2019-12-12,1.20,2,350
27357094,Shared Bedroom in City Centre for 1 person,144608403,Cian,,Dublin City,53.35426,-6.25646,Shared room,26,1,80,2020-02-23,4.39,4,5
27357501,"Cozy home near Airport, Swords Village Room 3",182586564,Peter,,Fingal,53.46321,-6.23222,Private room,45,3,22,2019-11-02,1.12,3,9
27357607,"Quiet, cosy room in 'old world' Dublin house",426290,Rory,,Dublin City,53.33785,-6.29038,Private room,42,3,19,2019-04-25,0.97,3,0
27364312,Spring Cottage 2 bed Dublin Docklands walk 2 City,10457211,John,,Dublin City,53.35101,-6.23625,Entire home/apt,250,14,12,2020-01-03,0.62,1,306
27365420,Bright Room in Splendid Location.,49993965,Leon,,Dublin City,53.33746,-6.24996,Private room,80,2,93,2020-01-31,4.77,2,0
27365490,Private double bedroom - comfy bed,21840836,Djeddi,,Dublin City,53.33979,-6.23412,Private room,147,3,0,,,1,90
27367177,Modern bright spacious City Centre 1 bed,36693033,Daniel,,Dublin City,53.33642,-6.2486,Entire home/apt,120,2,0,,,10,0
27369723,Beautyful room & private bathroom in the Loft,83801423,Monica,,Dublin City,53.3646,-6.24645,Private room,85,1,56,2019-11-10,3.08,1,25
27383413,Private Room in modern apt in the heart of Dublin,27415393,Robbie,,Dublin City,53.34917,-6.2457,Private room,77,2,29,2019-09-23,1.57,2,0
27392555,Contemporary Room 7 Minutes Drive from Airport,26063894,Niall,,Fingal,53.44808,-6.24496,Private room,30,1,5,2018-11-01,0.27,2,0
27396508,Lovely 1 Bedroom + Sofa-bed house (Up to 4 guests),24969804,Francisco,,Dublin City,53.3217,-6.25085,Entire home/apt,150,4,26,2019-12-30,1.30,1,0
27398723,Harold's Cross House (option of second room),28289629,Andrea,,Dublin City,53.32582,-6.27288,Private room,55,1,2,2018-08-27,0.10,1,0
27410980,1 double bedroom in charming setting. *Near UCD*,17261285,Maev,,Dn Laoghaire-Rathdown,53.30676,-6.23792,Private room,65,2,47,2019-12-12,2.52,2,211
27412797,High Spec Luxury En Suite in Monkstown Co. Dublin.,169042394,Sean And Mary,,Dn Laoghaire-Rathdown,53.29481,-6.15277,Private room,65,3,55,2020-03-08,2.84,1,167
27415793,Private room & ensuite close to city centre,204755940,Rick,,Dublin City,53.32025,-6.25293,Private room,75,2,92,2020-02-23,4.73,2,93
27416089,Donabate Apartament,15796685,Dawid,,Fingal,53.48617,-6.14913,Private room,55,1,6,2020-03-17,0.31,1,140
27417706,Bright 3 bedroom home in the heart of Dublin,206169848,Beverley,,Dublin City,53.34066,-6.23273,Entire home/apt,120,2,7,2018-09-29,0.36,1,0
27417715,Bright spacious room near the COAST,64727416,Aileen,,Dn Laoghaire-Rathdown,53.28367,-6.14578,Private room,45,1,14,2019-08-11,0.72,1,324
27419661,Double bed in spacious  with beautiful view.,206473650,Glen,,Dublin City,53.34159,-6.23687,Private room,90,2,32,2019-09-15,1.63,1,0
27423074,Dublin 7  double room in old Guinness house!,127075757,Bernadette,,Dublin City,53.35122,-6.29724,Entire home/apt,70,2,16,2019-09-09,0.86,1,13
27426734,Spacious Ballsbridge Apartment Free Secure Parking,123163787,Regan,,Dublin City,53.32287,-6.23082,Entire home/apt,120,2,60,2019-10-28,3.07,1,0
27428466,"Seafront Georgian house, toddler friendly &ten minute taxi to Dublin city Centre & Howth, 1 minute walk to shops & restaurants, 10/15 minute walk to beach.",206646998,Sarah,,Dublin City,53.36477,-6.22841,Entire home/apt,220,5,0,,,1,0
27445238,Dublin 4 Townhouse,206823459,Gena,,Dublin City,53.32793,-6.22102,Entire home/apt,179,5,1,2018-08-24,0.05,1,0
27447953,Central 2 bdr First Floor Pad +WiFi+Netflix,162774594,Patrick,,Dublin City,53.35562,-6.26766,Entire home/apt,139,1,124,2020-03-05,6.28,7,127
27454327,Unbeatable City Centre Location! 4 Person Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34572,-6.25978,Private room,700,1,2,2020-02-07,0.24,6,286
27455696,Lovely one bed flat right in the heart of the city,206831136,Rosie,,Dublin City,53.34587,-6.27521,Entire home/apt,95,15,72,2020-03-07,3.68,1,4
27466575,Casinha 1,91715512,Casinha,,Dublin City,53.36061,-6.263,Shared room,25,1,83,2020-03-08,4.18,4,80
27473537,"Artisan house, newly refurb, parking, walk to city",1688618,Brendan,,Dublin City,53.33679,-6.28983,Entire home/apt,120,4,50,2020-03-08,2.68,1,78
27475897,Modern 2 BD Apartment with Private Balcony,45388217,Lynne,,Dublin City,53.3588,-6.28734,Entire home/apt,110,2,7,2018-12-27,0.36,1,0
27477522,Private space in Dublin Home,67785197,Neil,,Dn Laoghaire-Rathdown,53.28627,-6.21378,Private room,45,2,2,2018-08-26,0.10,1,0
27488397,Emerald Square,207167828,Ken,,Dublin City,53.33653,-6.29112,Private room,100,1,0,,,1,0
27491613,The Strand,134747179,Annette,,Dublin City,53.32019,-6.20623,Entire home/apt,150,2,33,2020-02-19,1.68,1,0
27502007,Kilmainham (next to St. James Hospital).,182140183,Angela,,Dublin City,53.33803,-6.30037,Private room,40,1,69,2020-03-06,3.59,1,37
27507088,JAMESONS DISTILLERY Smithfield Dublin Top Bunk Bed,48817241,Eli’s,,Dublin City,53.35005,-6.27386,Shared room,21,1,12,2018-10-14,0.61,1,0
27508692,"2-bed Apartment in Citywest, Dublin",63204549,Paul,,South Dublin,53.2778,-6.41926,Entire home/apt,125,2,4,2018-10-07,0.20,1,0
27537133,Bright Modern Double Room near Dublin's Parks,11751409,Jamie,,Dublin City,53.33883,-6.30638,Private room,70,3,4,2019-08-19,0.37,1,0
27539445,Modern and stylish apartment by Grand Canal,54206830,Maeve,,Dublin City,53.34068,-6.23665,Entire home/apt,120,15,48,2020-03-16,2.54,1,0
27540881,Private ensuite room suitable for up to 3 guests,207718171,Chris,,Dn Laoghaire-Rathdown,53.26817,-6.21321,Private room,50,1,3,2018-10-14,0.16,1,0
27546560,"Phibsborough,Dublin 7 Private double room in house",15057335,Mary Jane,,Dublin City,53.36299,-6.28301,Private room,34,2,20,2018-12-03,1.03,1,0
27546939,Nikki's .. 10 min drive from Dublin Airpprt,47854906,Nicola,,Fingal,53.52288,-6.17073,Private room,65,1,54,2020-03-18,2.76,1,100
27547221,Spacious Room with Dublin Mountains View,207830813,Mark,,South Dublin,53.28802,-6.36745,Private room,40,2,21,2020-03-14,1.10,1,76
27548956,7 MH The George Bernard Shaw,70154490,Gavin  RG,,Dublin City,53.34194,-6.27952,Entire home/apt,100,3,28,2020-02-11,1.49,26,133
27549985,Cozy Double Bedroom in the Heart of the City,201356893,Bahar Ilgın,,Dublin City,53.35465,-6.28551,Private room,70,1,21,2020-01-02,1.10,1,89
27559327,Townhouse,162755265,Townhouse,,Dublin City,53.33502,-6.24804,Private room,129,1,2,2020-02-17,0.21,1,0
27578035,Dublin 8 Townhouse,208078029,Rob,,Dublin City,53.33436,-6.28164,Entire home/apt,140,2,6,2018-09-02,0.31,1,0
27578038,Dublin city Oasis,20924320,Stephen,,Dublin City,53.34414,-6.29176,Private room,50,1,4,2019-03-18,0.21,1,36
27591856,Terenure / Rathgar Townhouse,208192563,P Cillian,,Dublin City,53.3066,-6.27694,Private room,70,2,8,2019-07-21,0.65,1,0
27594039,Home Away From Home in Dublin City Centre,18093654,David,,Dublin City,53.34798,-6.27846,Entire home/apt,200,1,98,2020-03-06,5.03,4,23
27602541,Bright room in a Stoneybatter cottage,58808399,Vikki,,Dublin City,53.34928,-6.29127,Private room,50,1,5,2018-09-10,0.26,1,0
27603983,Spacious 1 bedroom Apartment,206955381,Thomas,,South Dublin,53.29409,-6.38644,Entire home/apt,65,2,58,2020-03-10,2.99,1,334
27606043,Dublin 8 House,25539741,Claire,,Dublin City,53.33656,-6.28516,Entire home/apt,60,40,3,2018-10-21,0.17,1,177
27608925,"12mins walk-CityCentre, Pvt Double Bed Shrd flat",123974864,Anurag,,Dublin City,53.34194,-6.27905,Private room,90,3,5,2019-11-06,0.27,1,0
27624736,Bright Apartment in the Heart of Temple Bar,208259104,Carl,,Dublin City,53.34467,-6.26774,Entire home/apt,169,2,25,2018-12-23,1.28,1,0
27625924,No.122,206212217,Catherine,,Dublin City,53.39062,-6.29909,Private room,20,9,14,2019-09-27,0.71,1,113
27626613,Double Room in Cosy Home,15183105,AnnMarie,,Dn Laoghaire-Rathdown,53.30363,-6.2491,Private room,75,3,0,,,2,0
27628314,Family home in picturesque Malahide five minute walk to waters edge clean and welcoming environment,129748504,Ken,,Fingal,53.45417,-6.18105,Private room,55,1,12,2019-12-03,0.62,2,0
27628956,Contemporary apartment in upmarket Ballsbridge,208494111,Merrion,,Dublin City,53.32279,-6.2205,Entire home/apt,150,3,0,,,1,4
27629266,Cosy room close to Guinness Storehouse and  :),200658338,Hilla,,Dublin City,53.34185,-6.2972,Private room,40,2,6,2018-10-16,0.31,1,0
27633422,Delightful seaside house in South Dublin/Sandycove,43119725,Monica,,Dn Laoghaire-Rathdown,53.28899,-6.12482,Entire home/apt,250,14,26,2019-12-23,1.37,1,0
27657333,Relaxed and welcoming environment,193510911,Antoinette,,South Dublin,53.35446,-6.38134,Private room,45,1,37,2020-03-15,2.01,1,9
27666977,"Hop, Skip & Jump from Dublin City Center",10890367,Fergus,,Dublin City,53.35117,-6.28361,Private room,200,2,2,2019-04-21,0.11,1,177
27674953,Modern apartment next to Phoenix Park,17488874,Maria,,Dublin City,53.34724,-6.343,Entire home/apt,180,2,2,2018-11-18,0.12,1,0
27677181,Couples welcome!,32586753,Mercia,,Dublin City,53.35425,-6.25403,Private room,100,2,1,2019-12-10,0.29,1,75
27678974,C4 Stunning  Apt - Guinness  Storehouse !,204798485,Paul,,Dublin City,53.34315,-6.29735,Entire home/apt,99,1,142,2020-01-09,7.33,2,162
27680053,AIRPORT IS  7 MIN DRIVE/5 MIN WALK SWORDS MAIN ST,83594599,Jacinta,,Fingal,53.45506,-6.22641,Private room,55,1,156,2020-03-03,8.07,2,69
27688082,Grand Canal Dock Waterfront Luxury with Balcony,100055574,John,,Dublin City,53.34177,-6.23659,Entire home/apt,449,14,31,2020-01-04,1.64,5,117
27695073,Papal visit super location City Centre apartment,31644227,Elisabetta,,Dublin City,53.34274,-6.27454,Private room,250,1,0,,,1,0
27714555,Your perfect room in Dublin 8,72622023,Lilian,,Dublin City,53.33905,-6.2801,Private room,79,2,39,2020-03-18,2.02,1,25
27715438,Boutique City Centre Apartment,209232618,Brian,,Dublin City,53.34317,-6.27003,Entire home/apt,109,2,3,2018-11-14,0.16,1,0
27716556,Double room Dublin city center,1186308,Andew,,Dublin City,53.34601,-6.2688,Private room,49,3,17,2019-03-18,0.89,1,0
27719975,Single room available  and twin room,22192878,Linda,,Dublin City,53.39352,-6.21917,Private room,35,3,2,2019-09-14,0.31,1,331
27722493,Unbeatable City Centre Location! 3 Person Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34454,-6.26041,Private room,2000,1,4,2019-10-24,0.43,6,318
27725266,King Size bed in Lovely House - Close to Town,44333623,Cesar,,Fingal,53.39655,-6.38273,Private room,99,3,0,,,1,0
27725601,Top floor with own bathroom City Centre/Aviva/RDS,14410672,Christophe,,Dublin City,53.33223,-6.2383,Private room,89,2,13,2019-10-21,0.72,1,9
27725956,Dublin 3 Flat,84902070,Gemma,,Dublin City,53.36878,-6.1906,Private room,45,2,32,2019-10-30,1.65,1,0
27727867,Ground Floor Double,43175938,Declan,,Dn Laoghaire-Rathdown,53.25952,-6.20256,Private room,55,14,7,2019-12-13,0.38,12,0
27728263,Private Room with Ensuite Bathroom near Trinity,17038235,Luca,,Dublin City,53.34595,-6.25211,Private room,90,3,4,2019-06-02,0.22,1,0
27731794,Cosy Room in Architect Designed House,200189,Simon,,Dublin City,53.37883,-6.26916,Private room,250,2,0,,,9,89
27739022,Apartment in D02 very close to Trinity College,16809870,Mens,,Dublin City,53.34713,-6.25602,Entire home/apt,100,1,3,2018-10-28,0.16,1,0
27750603,Unbeatable City Centre Location! 2 Person Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34628,-6.25922,Private room,800,1,13,2020-03-05,0.90,6,189
27751606,Loft Apartment Junior,125150723,Kevin,,Dublin City,53.35068,-6.25563,Entire home/apt,400,2,1,2018-11-18,0.06,7,0
27767971,"Room in bright & modern townhouse, with cat",3678598,Karolina,,Dublin City,53.31289,-6.24951,Private room,70,1,1,2018-09-06,0.05,2,0
27768220,Charming one bed in Rathmines (Sleeps 4),70154490,Gavin  RG,,Dublin City,53.31985,-6.26474,Entire home/apt,89,3,34,2020-02-23,1.77,26,84
27772094,1 bed shared room D - 15min from town (only girls),127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,10,2019-10-01,0.53,20,156
27772237,"1 bed, shared room G - 15min from town (only boys)",127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,7,2019-11-25,0.38,20,133
27772564,"White Door B - 1 Bed, shared room (Girls only)",127935371,Gabriela,,Dublin City,53.35856,-6.28043,Private room,22,4,16,2020-02-16,0.84,20,128
27773725,Large Private Room in the heart of the city,77326866,John,,Dublin City,53.3499,-6.28609,Private room,88,1,1,2018-08-17,0.05,2,7
27774829,Stunning Victorian Townhouse in  Portobello,90013933,Roy,,Dublin City,53.33401,-6.27043,Entire home/apt,325,2,7,2020-03-08,0.37,1,22
27775478,Terenure Apartment.,66773821,Stephen,,Dublin City,53.31097,-6.29057,Entire home/apt,73,2,13,2019-09-15,0.68,1,0
27777136,Unbeatable City Centre Location! Single Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34491,-6.2601,Private room,900,1,12,2020-02-25,0.69,6,267
27777167,Comfy and calm one bedroom flat in Harold's Cross,56370906,Kitty,,Dublin City,53.32318,-6.28136,Entire home/apt,95,15,23,2020-03-07,1.21,1,84
27777321,Twin room close to Dublin City.,121485645,Tony,,Fingal,53.38743,-6.14645,Private room,40,2,45,2020-03-13,2.32,2,0
27777597,"White Door A - 1 Bed, shared room (Girls only)",127935371,Gabriela,,Dublin City,53.35856,-6.28043,Shared room,22,4,11,2020-02-09,0.59,20,157
27779680,Modern Bedroom in the heart of the city,157837265,Semiha,,Dublin City,53.35492,-6.28586,Private room,70,1,21,2019-11-11,1.13,1,89
27780677,Modern single bedroom in the heart of the city,209764956,Semiha,,Dublin City,53.35589,-6.28602,Private room,45,1,63,2020-02-02,3.25,1,62
27781384,"134, Baileys Court",182897219,Karina,,Dublin City,53.35577,-6.24927,Private room,30,1,0,,,1,0
27801868,Bright modern double room in quiet leafy enclave,209929336,Julie,,Dn Laoghaire-Rathdown,53.29999,-6.20378,Private room,90,2,20,2019-11-18,1.12,1,78
27803092,Unbeatable City Centre Location! 2 Person Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34467,-6.26016,Private room,800,1,4,2019-08-22,0.22,6,323
27803276,Doublebedroom in the city center,88718002,Natalia,,Dublin City,53.35186,-6.26151,Private room,85,1,0,,,1,0
27804202,Unbeatable City Centre Location! 2 Person Boutique Hotel Room,205496619,Temple Bar Inn,,Dublin City,53.34477,-6.26079,Private room,800,1,14,2020-01-31,1.03,6,323
27808048,"Comfortable Cabra home, Pope’s Visit",9582651,Anthony,,Dublin City,53.35914,-6.28565,Entire home/apt,250,2,0,,,1,0
27819213,"1 bed, shared room H - 15min from town (only boys)",127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,8,2020-02-02,0.44,20,163
27819303,"1 bed, shared room F - 15min from town (only boys)",127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,11,2020-03-06,0.62,20,130
27819311,Double room in Blanschanstown,25383784,Sabrina,,Fingal,53.38332,-6.39467,Private room,80,1,1,2018-09-04,0.05,1,0
27819369,1 bed shared room A - 15min from town (only girls),127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,8,2020-01-19,0.43,20,140
27819454,1 bed shared room B - 15min from town (only girls),127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,6,2019-10-10,0.34,20,132
27821440,Dublin Apartment,208308580,Kate,,Fingal,53.37633,-6.40429,Entire home/apt,155,1,33,2020-02-29,1.72,1,87
27825511,Unique Luxury on the Doorstep to Dublin City.,210119503,Naomi,,Dublin City,53.35772,-6.2514,Private room,120,2,42,2020-03-06,2.18,1,334
27830181,1 bedroom cottage,148946762,Keith,,Dublin City,53.32889,-6.27782,Entire home/apt,90,1,6,2020-01-06,0.31,1,30
27831957,Elegant Dublin 6 Home,210114578,Carol,,Dublin City,53.31557,-6.26229,Entire home/apt,130,5,2,2018-09-24,0.11,1,0
27842035,Dublin Single family home,210251710,Damien,,Dublin City,53.40155,-6.19732,Private room,60,1,0,,,2,0
27843188,Dublin Single family home,210251710,Damien,,Dublin City,53.40032,-6.19684,Private room,60,1,1,2018-08-19,0.05,2,0
27845062,Single Room in Shankill,23074368,Berna,,Dn Laoghaire-Rathdown,53.23927,-6.1259,Private room,26,1,25,2020-03-08,1.32,5,61
27846661,Northumberland Court,40721392,Olivia,,Dublin City,53.33482,-6.2373,Entire home/apt,120,4,35,2019-08-06,1.87,1,0
27846985,"Central Dublin Quiet Gem, centre Dublin 2 Dublin 4",3320883,Therese,,Dublin City,53.33217,-6.24439,Entire home/apt,160,3,15,2020-02-14,1.22,1,84
27847018,Dublin 7 Apartment in the heart of Dublin City,46575885,Oisin,,Dublin City,53.3495,-6.28018,Private room,60,2,6,2019-01-29,0.32,1,63
27848134,"City Centre, Dublin 8 House",34685750,Senija,,Dublin City,53.33709,-6.27958,Private room,85,5,2,2018-09-11,0.10,1,28
27850536,Share in little cosy home,15183105,AnnMarie,,Dn Laoghaire-Rathdown,53.30364,-6.24737,Shared room,30,3,1,2018-09-25,0.06,2,0
27860933,Dublin House beside Phoenix Park,210440189,Derek,,Fingal,53.37091,-6.34292,Entire home/apt,250,1,0,,,1,0
27861518,Peaceful and cosy flat close to city centre,36050360,Breandan,,Dublin City,53.33515,-6.27699,Entire home/apt,98,2,33,2019-07-08,1.78,1,0
27862841,"Apt Phoenix park close to train, bus city centre.",35057270,Philip,,Fingal,53.37333,-6.33632,Private room,54,5,9,2019-06-06,0.57,3,0
27863600,Home on the beach,23222413,Mairtin,,Fingal,53.54758,-6.08151,Entire home/apt,70,2,53,2020-03-03,2.83,1,56
27869552,City Centre Penthouse Apt with Panoramic Views,9312617,Alison,,Dublin City,53.35115,-6.26718,Entire home/apt,145,3,74,2019-08-31,3.96,1,0
27886261,"Lovely apt, easy connection to city centre/airport",18135169,Ossie,,South Dublin,53.3001,-6.2834,Entire home/apt,75,3,11,2019-04-30,0.59,1,0
27891180,Artists Stoneybatter Home,4950497,Adrienne,,Dublin City,53.35216,-6.2893,Shared room,20,1,6,2018-12-09,0.32,1,89
27895934,"Home away from home, Raheny Village.",45806135,Kieran,,Dublin City,53.37884,-6.17961,Private room,60,2,31,2020-03-08,1.62,1,349
27899704,Home sweet home,210753758,Francesco,,Dublin City,53.32105,-6.28054,Private room,35,1,20,2019-03-01,1.05,1,0
27901264,Nice appartment in heart of the city,94998787,Uliana,,Dublin City,53.34651,-6.26522,Entire home/apt,80,3,3,2018-12-31,0.16,1,0
27901913,Double room in wooden indoor house,9682968,Jan,,Dublin City,53.34203,-6.31576,Private room,30,2,3,2019-05-30,0.17,3,8
27905722,Cozy room in great location in Dublin city center,201390277,Angelo,,Dublin City,53.33929,-6.24379,Private room,41,2,4,2019-09-01,0.22,1,0
27905909,One bedroom apartment with Private Parking,22088807,Ivan & Grazina,,Dublin City,53.37592,-6.31706,Entire home/apt,65,1,79,2019-06-30,4.13,1,0
27906432,Phoenix Park Charming,106904262,Asta,,Dublin City,53.35205,-6.29697,Entire home/apt,89,2,66,2020-03-06,3.54,4,163
27906822,Phoenix Park cute Studio,19582600,Asta,,Dublin City,53.35371,-6.299,Entire home/apt,75,2,66,2020-03-01,3.51,4,135
27912239,Double bedroom with parking and kitchen,200693436,Kailas,,Fingal,53.37198,-6.33438,Private room,59,14,1,2018-09-16,0.05,2,364
27914167,Modern Stylish Dublin Home,17234640,Christina,,Dublin City,53.30957,-6.28422,Entire home/apt,150,2,6,2019-06-30,0.33,1,0
27914814,Donaghmede Dublin 13  Bed And Breakfast,210870449,"Olga, Dublin, Ireland",,Dublin City,53.39339,-6.16216,Private room,30,1,71,2019-09-08,3.81,2,0
27916749,Dublin 6 Flat,210882576,Alexandra,,Dublin City,53.32853,-6.26995,Entire home/apt,49,1,9,2019-01-14,0.48,1,0
27918925,Beautiful room in luxury house in a fab location!,135879134,Niall & Jo,,Dn Laoghaire-Rathdown,53.29398,-6.2674,Private room,59,15,5,2020-01-31,0.28,1,355
27922226,Perfectly located in Stoneybatter,29638132,Sinead,,Dublin City,53.35076,-6.28253,Entire home/apt,70,2,52,2020-03-07,3.18,1,197
27922575,Modern 2 BD Apartment in Dublin City Centre,210727607,Noelle,,Dublin City,53.34144,-6.237,Entire home/apt,154,15,50,2019-10-14,2.67,1,0
27922988,"2bed-apartment in beautiful Ballsbridge, Dublin",46863649,Nazanin,,Dublin City,53.33246,-6.24407,Private room,70,2,1,2019-07-23,0.12,1,0
27925209,Camden Row Period Villa  BnB with 2 double rooms.,35324357,Susan,,Dublin City,53.33723,-6.26698,Hotel room,220,2,0,,,2,266
27928868,"Central, double bedroom with private bathroom",131666964,Margaret,,Dublin City,53.3652,-6.24606,Private room,75,3,9,2018-12-09,0.48,2,0
27930435,Portobello house,19674751,Asia Joanna,,Dublin City,53.33483,-6.27641,Private room,45,2,3,2020-02-28,0.16,2,0
27931626,Apartment centre Dublin/Temple Bar,35945023,Steph,,Dublin City,53.34563,-6.25978,Entire home/apt,120,4,13,2020-02-15,0.69,1,2
27945329,1 bed flat in Drumcondra with Wifi,211091139,Alan,,Dublin City,53.36515,-6.25516,Entire home/apt,55,14,79,2019-12-31,4.17,4,150
27945872,The Berkley,185902621,Richard - Interhome,,Dublin City,53.33821,-6.2373,Entire home/apt,198,1,0,,,21,0
27946888,The Oaks,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.28543,-6.23447,Entire home/apt,198,1,0,,,21,0
27946932,The Berkley - 210.2,185902621,Richard - Interhome,,Dublin City,53.33821,-6.2373,Entire home/apt,198,1,0,,,21,0
27947365,The Oaks - 220.2,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.28543,-6.23447,Entire home/apt,198,1,0,,,21,0
27947584,A calm neighbourhood in the city centre,19445661,Cillian,,Dublin City,53.33275,-6.258,Entire home/apt,200,2,6,2019-01-01,0.32,2,0
27948213,Calm room in city centre,19445661,Cillian,,Dublin City,53.33289,-6.25858,Private room,80,1,17,2018-12-22,0.89,2,0
27955964,"Jim B's Place: Double Bedroom, Own Bathroom; €67",200406218,Jim,,Dublin City,53.33784,-6.26806,Private room,67,1,145,2020-03-13,7.66,3,62
27957035,Trendy apartment in Dublin,14368741,Conor,,Dublin City,53.34951,-6.2766,Entire home/apt,110,2,35,2019-06-09,1.83,4,0
27959167,Clontarf home with a view,29062977,Dearan,,Dublin City,53.36044,-6.20648,Private room,45,3,39,2020-03-02,3.57,1,0
27959184,Jim B's Place: Large Double Bedroom €59 per night,200406218,Jim,,Dublin City,53.33649,-6.26915,Private room,59,1,173,2020-03-14,9.17,3,61
27961607,Lux Rm By (Hidden by Airbnb) /Docks/Aviva/RDS/Beach/IFSC/City Cntr,8105805,Daniela,,Dublin City,53.33273,-6.22243,Private room,105,2,23,2020-03-15,1.23,2,121
27962234,Double Bed in a Great Apartment Near City Centre!,43529077,Simon,,Dublin City,53.35356,-6.23061,Private room,71,1,7,2019-09-13,0.44,2,90
27975133,Huge double bedroom in Glasnevin,7347275,Rafaela,,Dublin City,53.36991,-6.2688,Private room,45,2,27,2020-02-09,1.46,18,27
27976414,NEW!! 20 min walk to city centre - Comfy House,14218659,Yirang,,Dublin City,53.36328,-6.24983,Entire home/apt,150,2,2,2019-05-05,0.13,2,0
27981668,Dublin.glasnevin Lovely home in quiet area,159111295,Garry,,Dublin City,53.38023,-6.27477,Entire home/apt,195,1,68,2020-02-29,3.74,1,174
27984155,Cheap ACCOMODATION Sofa in Livingroom - Shared,21678559,Fabio,,Dublin City,53.34964,-6.27658,Shared room,70,2,1,2019-06-01,0.10,2,0
27991366,Gracepark Guesthouse 5,3683952,Roy,,Dublin City,53.36942,-6.24842,Private room,50,2,10,2020-02-19,0.55,6,200
27994572,Townhouse minutes from the City Centre,174555068,Clodagh,,Dublin City,53.33502,-6.27225,Entire home/apt,139,2,11,2018-12-03,0.61,1,0
