id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19202885,Dublin City Centre on your doorstep. Free wifi.,22190367,Ann,,Dublin City,53.37204,-6.2016,Private room,60,2,137,2019-11-26,4.64,2,314
19205307,Spacious 2 bed house close to City & Phoenix Park,14216669,Raphline,,Dublin City,53.33948,-6.32629,Entire home/apt,200,2,11,2019-10-28,0.39,1,4
19210170,ST. ENDAS Private Cozy Flat (10mins to Airport),4799333,Donna,,Dublin City,53.39842,-6.21019,Entire home/apt,50,1,274,2019-11-22,9.24,1,118
19211974,Proud home owner occupier. Very sociable person.,115436293,Frank,,Dn Laoghaire-Rathdown,53.30116,-6.26371,Private room,30,2,16,2017-09-02,0.54,1,0
19218767,Lovely 2 bedroomed house ideally located.,55758289,Margaret,,Dublin City,53.36819,-6.30214,Entire home/apt,140,3,37,2019-08-13,1.27,1,0
19219792,★★Bright and Spacious Room beside UCD Campus★★,134524295,Ger,,Dn Laoghaire-Rathdown,53.30143,-6.22225,Private room,59,1,97,2019-11-15,3.58,1,27
19220591,Beautiful bright apartment close to the city,98923453,Antony,,Dublin City,53.34893,-6.30238,Private room,65,2,12,2018-10-30,0.75,1,0
19226206,"Dublin (Clontarf) cozy house, great location!",17982544,Harold,,Dublin City,53.36126,-6.19039,Entire home/apt,119,1,7,2017-10-30,0.24,1,0
19235367,"""Knocknagur"" (opposite Merry Ploughboy pub)",134666152,Mary,,South Dublin,53.26356,-6.29687,Entire home/apt,150,2,121,2019-11-04,4.12,1,152
19235604,Spacious city centre 1 bed apartment - Smithfield,134077153,James And Noeleen,,Dublin City,53.34825,-6.28022,Entire home/apt,100,2,188,2019-11-21,6.36,1,14
19238293,Double bedroom in Dublin 1,40364280,Ange,,Dublin City,53.35184,-6.2532,Private room,80,2,12,2019-07-06,0.41,2,141
19241326,Modern apartment in the heart of Dublin,134715128,Seamus,,Dublin City,53.3455,-6.2575,Entire home/apt,189,2,93,2019-11-03,3.21,1,64
19241403,Lovely Southside Apt - Beside UCD 2.9km from City.,131503260,Ana,,Dn Laoghaire-Rathdown,53.30555,-6.23939,Entire home/apt,80,2,5,2017-08-13,0.17,1,0
19244052,"Lansdowne Village, Sandymount",16537106,Moira,,Dublin City,53.33749,-6.2235,Entire home/apt,100,4,20,2019-01-03,0.70,1,0
19245299,Milltown D6,134749583,Jackie,,Dublin City,53.31324,-6.24841,Entire home/apt,140,2,0,,,1,0
19254301,Entire house. Large groups welcome,6289796,Conor,,Dublin City,53.32555,-6.30324,Entire home/apt,110,4,40,2019-10-27,1.43,6,74
19258094,Heyward Mews Holiday Homes,98759090,Trident Holiday Homes,,Fingal,53.48583,-6.27299,Entire home/apt,190,3,3,2019-06-12,0.11,4,177
19258957,"Large, Bright, Spacious 2 Bed Apt in Shankill",134856105,Cathy,,Dn Laoghaire-Rathdown,53.22651,-6.1254,Entire home/apt,65,1,10,2017-09-22,0.34,1,0
19264544,Contemporary & Fresh City-Centre 2-Bedroom,134836724,Mary Jane,,Dublin City,53.34726,-6.28505,Entire home/apt,118,2,48,2018-08-07,1.62,1,0
19265349,Cosy 2 Bed Old Style House - Enjoy your stay.,134898872,Michael,,Dublin City,53.35035,-6.23454,Entire home/apt,99,1,107,2019-11-03,3.72,1,329
19265844,"Modern, cosy house close to city centre",14179749,Albert,,Dublin City,53.35683,-6.29884,Private room,65,1,2,2017-07-16,0.07,1,0
19268157,Our Home Your Adventure!,134913249,Melanie,,Dublin City,53.39533,-6.26498,Private room,50,2,1,2017-06-28,0.03,1,0
19269936,2 Bedroom 2 Bathroom Apartment,49352581,Tom,,Dublin City,53.38199,-6.24214,Entire home/apt,85,3,22,2019-09-02,0.76,18,0
19271019,Bright Grove,76092063,Miguel,,Dublin City,53.32864,-6.26737,Private room,50,1,0,,,1,0
19281152,Cozy family home beside city centre,7322593,Jaime,,Dublin City,53.36214,-6.28623,Private room,50,2,4,2017-08-27,0.13,1,0
19291945,Humble City Abode For 2 (young couple/backpackers),128889540,Meg,,Dublin City,53.34963,-6.28375,Private room,55,2,2,2017-07-07,0.07,2,0
19292380,Studio Apartment 1 double bed 1 pull out sofabed.,49269911,Daragh,,Fingal,53.38738,-6.06563,Entire home/apt,102,1,174,2019-11-10,6.04,2,171
19293818,City Centre Superb Double Room Smithfield Market,69386244,Irene,,Dublin City,53.34894,-6.27577,Private room,66,4,0,,,5,0
19295178,"Smithfield Luas, Centric Double Superb Room",69386244,Irene,,Dublin City,53.3496,-6.27861,Private room,85,3,1,2018-01-01,0.04,5,0
19302879,Perfect Location. Stunning home in Dublin City!,17541123,Katie,,Dublin City,53.35119,-6.26581,Entire home/apt,110,2,18,2017-11-06,0.61,1,0
19307909,80 Ashington Court,28161117,John,,Dublin City,53.37301,-6.3105,Private room,50,1,0,,,1,0
19314495,Charming Riverside Apartment - Minutes from City,134335206,Togora,,Dublin City,53.37059,-6.2547,Entire home/apt,71,15,78,2019-11-10,2.65,2,189
19314538,Spacious Modern Townhouse,25124317,Lewis,,Dublin City,53.33509,-6.27905,Entire home/apt,171,3,2,2018-04-02,0.07,1,0
19322054,Spacious place to come and relax,39634509,Donagh,,Dn Laoghaire-Rathdown,53.28341,-6.11782,Entire home/apt,197,8,3,2018-08-05,0.11,1,0
19322186,"Spacious, quiet double room in new Malahide house",11134799,Dan & Julie,,Fingal,53.44227,-6.14078,Private room,42,1,12,2017-09-11,0.41,1,0
19326178,"Double (Twin) in Charming Dublin City Home, :)",133916559,Ronan,,Dublin City,53.33749,-6.32324,Private room,190,7,11,2018-08-09,0.38,3,0
19330225,Home,135404884,Teresa,,Dublin City,53.38193,-6.22289,Entire home/apt,200,1,4,2017-08-12,0.14,1,0
19334264,Very cute home ideally located in Dublin,4984768,Kellie,,Dublin City,53.3369,-6.27655,Entire home/apt,180,2,8,2018-11-11,0.43,2,0
19337728,Room for 1/3 people & basic breakfast .,81522507,Sharon,,Fingal,53.38429,-6.36867,Private room,49,1,78,2019-11-15,2.92,3,336
19337881,Double Room in Dublin Home-Real Irish Experience:),133916559,Ronan,,Dublin City,53.33755,-6.32345,Private room,140,3,33,2019-10-12,1.17,3,165
19339722,"Single room with double bed, city center Dublin",45111851,Norman,,Dublin City,53.35756,-6.26214,Private room,50,2,3,2017-10-30,0.10,1,0
19357594,Spacious Double Ensuite Bedroom in IFSC Dublin,135659790,Philippe,,Dublin City,53.35043,-6.24194,Private room,75,2,0,,,1,0
19358735,Modern home by Guinness Storehouse,53167162,Hannah,,Dublin City,53.33766,-6.2919,Entire home/apt,160,1,2,2017-07-29,0.07,1,0
19358994,Citywest Golf Suites at Lemongrass,66720750,Peter,,South Dublin,53.28656,-6.44977,Entire home/apt,250,1,0,,,1,360
19359917,Cozy cottage for two near city centre,9330562,Antony,,Dublin City,53.34129,-6.27993,Private room,150,6,0,,,1,0
19362313,Brand new home with Views of the sea,16163523,Michael,,Fingal,53.56857,-6.10909,Entire home/apt,88,2,6,2017-09-17,0.22,2,0
19373387,private bedroom&bathroom verry  close to airport,84520499,Niuska&George,,Fingal,53.40644,-6.25059,Private room,45,1,465,2019-11-17,15.89,1,225
19378600,Home sweet home,127977354,Vin,,Dublin City,53.31728,-6.21842,Private room,80,1,0,,,1,0
19381919,"oak rd , Donnycarney",46873915,Aedin,,Dublin City,53.37377,-6.22114,Private room,25,2,0,,,1,0
19382740,Beautiful Victorian apartment 3 k from center,50635412,Julie,,Dublin City,53.3127,-6.27629,Entire home/apt,120,3,67,2019-10-29,2.33,2,27
19384837,Private Double Bedroom in Ambient City Centre Apt.,45678969,Hugh,,Dublin City,53.35113,-6.24733,Private room,50,2,0,,,1,0
19386325,Cosy Apartment in Dublin City Central,135899921,Johnny,,Dublin City,53.34856,-6.24228,Entire home/apt,80,2,2,2017-07-18,0.07,2,0
19386529,Super Central Apartment @ St. Patrick's Cathedral,131585238,Reg,,Dublin City,53.33984,-6.27349,Entire home/apt,109,5,88,2019-02-02,2.98,1,0
19386579,Dublin Airport  Grand Double Room Donabate /Swords,5916748,Angela,,Fingal,53.47728,-6.19455,Private room,40,1,46,2019-09-28,1.61,3,301
19395163,"Modern cozy apt by Christchurch, near Temple Bar",98806932,Paola,,Dublin City,53.34463,-6.27108,Entire home/apt,110,15,140,2019-10-31,4.79,1,71
19395195,☆ Ensuite ☆ Breakfast ☆ Patio ☆ Washing/Dryer ☆,80205431,Damien,,Dublin City,53.38453,-6.23414,Private room,45,1,60,2019-10-20,2.10,6,0
19399148,Double Room City Center,51423155,Hoël,,Dublin City,53.33268,-6.26181,Private room,120,2,2,2017-09-04,0.07,1,0
19399562,Lovely bedroom in the city centre!,46530577,Anaïs,,Dublin City,53.35306,-6.25479,Private room,60,3,0,,,1,0
19407616,Warm Modern Home with Character,9963734,Lanka,,Dublin City,53.32961,-6.28439,Entire home/apt,160,3,2,2017-07-29,0.07,1,0
19407951,Double room with private bathroom near Luas & UCD,58734112,Rory,,Dn Laoghaire-Rathdown,53.29711,-6.23633,Private room,42,1,7,2017-08-28,0.25,1,0
19409572,Cosy Private Room in Dublin City Central,135899921,Johnny,,Dublin City,53.35062,-6.24304,Private room,40,2,12,2018-08-26,0.42,2,0
19412604,"Entire apartment (host is away), Grand Canal",24839672,Alisa,,Dublin City,53.34605,-6.23943,Private room,120,4,6,2017-10-15,0.20,1,0
19421079,Central Bedroom in Apt with Great Views,43984,Anna,,Dublin City,53.34278,-6.23706,Private room,70,1,7,2018-01-28,0.25,1,0
19422258,"Large, modern, luxurious, bright house Dublin.",93454962,Peter,,Dn Laoghaire-Rathdown,53.30158,-6.2265,Entire home/apt,285,5,7,2019-07-26,0.25,1,0
19422708,"Lower Friarstown , Bohernabreena ,  Holiday home",136173965,Michael,,South Dublin,53.2591,-6.35853,Entire home/apt,98,6,69,2018-12-07,2.50,1,56
19422750,Private double room in Victorian House,131729942,Pauline,,Dublin City,53.34254,-6.31895,Private room,80,3,29,2018-06-07,0.99,2,1
19422825,spacious double very close to airport,92031003,Emma,,Fingal,53.44545,-6.23363,Private room,69,1,48,2019-05-15,1.68,1,270
19424903,Perfect Girl Temporary Vacancy (24 nights),127557246,Vanessa,,Dublin City,53.33967,-6.2803,Shared room,14,20,0,,,1,0
19425524,Luxury Modern Apartment in Dublin City Centre,49688339,Andrea&Tara,,Dublin City,53.34843,-6.25679,Entire home/apt,130,2,141,2019-09-02,4.86,1,73
19425946,Cozy two bedroom house in south Dublin,46707320,Rob,,Dn Laoghaire-Rathdown,53.30234,-6.23596,Entire home/apt,147,2,22,2018-08-20,0.76,1,0
19429368,Beautiful 1 bedroom apartment in Rathmines,3689813,Roberta,,Dublin City,53.32552,-6.2652,Entire home/apt,85,7,0,,,1,0
19434580,"Tiny, Cosy & Quiet",31674180,Michele Emilio & Luciane,,Dublin City,53.33167,-6.25855,Private room,48,2,145,2019-11-19,5.00,1,7
19436958,Great double ensuite with 32” tv +SkyMovies!,136268061,Jolene,,Fingal,53.40083,-6.39061,Shared room,50,1,121,2018-09-25,4.14,2,0
19444928,City Centre Apt beside St Patricks Cathedral,35049121,John,,Dublin City,53.33864,-6.27344,Entire home/apt,100,1,40,2019-09-13,1.37,4,0
19445823,Room 2-4. Rathmines .Long term only.,125536512,Gary,,Dublin City,53.32352,-6.2738,Private room,45,30,3,2019-09-30,0.10,3,362
19447157,Luxurious newly renovated apartment,92334485,Carolyn,,Dublin City,53.33504,-6.23585,Entire home/apt,150,2,96,2019-10-03,3.65,1,0
19449737,Stylish City Centre Apartment,17880210,Yousef,,Dublin City,53.34975,-6.27745,Entire home/apt,120,2,177,2019-10-26,6.08,1,0
19449877,Lovely apartment to rent off Camden Street,65195784,Maximilian,,Dublin City,53.33497,-6.2654,Entire home/apt,67,2,5,2018-02-27,0.18,1,0
19451360,BESIDE TEMPLE BAR**2 bedroom**CITYCENTRE apartment,31284582,Paul,,Dublin City,53.3477,-6.26812,Entire home/apt,146,2,146,2019-11-11,4.97,55,74
19452841,Private Guesthouse in City Centre Location,13331591,Jack,,Dublin City,53.33465,-6.27045,Entire home/apt,85,2,149,2019-11-20,5.14,1,85
19470563,Cosy and bright family home in Blackrock.,41826706,Aura,,Dn Laoghaire-Rathdown,53.29149,-6.17578,Entire home/apt,145,10,5,2018-07-18,0.17,1,0
19475010,Ensuite Double room near city centre and airport,99792941,Sophia,,Fingal,53.40778,-6.24985,Private room,40,1,38,2018-03-31,1.34,1,0
19484300,Shamrock House,36536911,Ian,,Dublin City,53.34051,-6.27531,Private room,69,2,56,2019-09-20,1.93,1,88
19485467,"Perfect location near beach, village & Dublin city",136760454,Garry,,Fingal,53.44748,-6.14275,Private room,65,1,148,2019-11-24,5.03,2,344
19485835,"*3 Arena City Family Private En-suite TV , 1",73348133,Jamie,,Dublin City,53.35114,-6.24316,Private room,60,1,139,2019-11-25,4.82,12,1
19492912,Superb location!,53187187,Imanol,,Dublin City,53.32935,-6.25551,Private room,40,2,53,2019-08-04,1.88,1,0
19493925,Quiet double bedroom 5min walks from phoenix park.,134045634,Rafael,,Dublin City,53.35376,-6.29292,Private room,40,1,20,2019-03-10,0.69,1,0
19495100,"*3 Arena Modern Deluxe City Twin, TV , 5",73348133,Jamie,,Dublin City,53.35078,-6.2419,Private room,60,1,79,2019-11-17,2.72,12,7
19495645,"3 Arena Private En-suite Triple Room TV , 2",73348133,Jamie,,Dublin City,53.35088,-6.24354,Private room,60,1,126,2019-11-20,4.31,12,6
19501077,Howth View: a great location for coast & city!,7829757,Richard & Libby,,Fingal,53.39151,-6.12045,Private room,60,2,32,2018-09-03,1.20,1,8
19502504,"Perfect for Tourists, 2-Room Full Apartment",8760326,Ulrich,,Dublin City,53.34097,-6.30393,Entire home/apt,80,3,4,2018-06-17,0.14,1,0
19503088,Private single room in Victorian House,131729942,Pauline,,Dublin City,53.34147,-6.31846,Private room,45,3,24,2018-06-26,0.83,2,21
19504300,"James Joyce's Childhood Home, Walk to City Center",68271689,Ailbhe,,Dublin City,53.36564,-6.23825,Entire home/apt,175,3,4,2018-08-29,0.14,1,0
19509379,"Double bedroom, 5 min from city centre.",8897428,Cristiano,,Dublin City,53.35904,-6.29069,Private room,40,16,0,,,1,0
19514520,Smithfield 2bdrm apartment with a view,40779780,Niall,,Dublin City,53.34685,-6.27838,Entire home/apt,250,3,2,2018-06-17,0.07,1,0
19520689,Bright 2 Bed in Ballsbridge,20027649,Colleen,,Dublin City,53.33778,-6.23643,Entire home/apt,100,1,2,2017-07-28,0.07,2,0
19521918,"Victorian charm, by the sea & close to the centre",129100709,Meadhbh,,Dublin City,53.36339,-6.21143,Entire home/apt,250,5,8,2019-08-11,0.28,1,1
19522486,Dublin airport Elegant Twin Bedroom DonabateSwords,5916748,Angela,,Fingal,53.47731,-6.19422,Private room,78,1,28,2019-10-05,0.97,3,300
19522601,Big private room,135497331,Ia,,South Dublin,53.32387,-6.39994,Private room,41,1,87,2019-11-17,2.98,1,325
19523989,Lovely cosy studio in Sandycove Co Dublin.,65931324,Fi,,Dn Laoghaire-Rathdown,53.28638,-6.12016,Entire home/apt,95,3,26,2019-09-01,0.92,1,0
19527740,Spacious double room in modern apartment,46385052,Laura,,Dn Laoghaire-Rathdown,53.26736,-6.25747,Private room,40,1,5,2017-08-27,0.17,1,0
19529236,Modern bright family home in south central Dublin,65952246,Gabbi,,Dublin City,53.31779,-6.28528,Entire home/apt,150,4,4,2019-07-15,0.14,1,0
19530664,Stunning 5 Bed Killiney Home,36918498,Johnny,,Dn Laoghaire-Rathdown,53.27221,-6.12215,Entire home/apt,392,4,31,2019-10-31,1.09,1,90
19535236,"*3 Arena City Modern  Deluxe Twin Room, TV  4",73348133,Jamie,,Dublin City,53.35246,-6.24343,Private room,60,1,91,2019-11-18,3.11,12,4
19536043,"Cosy City Cottage, Phoenix Park, Dublin",71301637,Oona,,Dublin City,53.35229,-6.29766,Entire home/apt,150,15,18,2019-08-24,0.62,1,0
19536949,Bright room in the green apartment,2678472,Hana,,Dublin City,53.34095,-6.2375,Private room,65,2,4,2017-10-01,0.14,1,0
19538150,Comfortable Double Bedroom in Castleknock!,51591813,Lucas,,Fingal,53.37599,-6.37354,Private room,30,30,3,2017-07-25,0.10,1,58
19543419,Peaceful double bedroom with private bathroom,2389252,Igor,,Fingal,53.41598,-6.17808,Private room,40,3,6,2018-11-26,0.21,1,54
19544353,"Bright airy Georgian apt, five mins from the Spire",31653410,Denise,,Dublin City,53.35527,-6.26357,Entire home/apt,97,1,94,2019-07-08,3.40,2,26
19546574,Double room near Dublin Airport Santry M50 EnSuite,137298275,Tony,,Dublin City,53.39961,-6.23477,Private room,50,1,322,2019-11-25,10.99,2,67
19549191,Private Room in Ballsbridge,20027649,Colleen,,Dublin City,53.33585,-6.23614,Private room,42,1,4,2017-07-15,0.14,2,0
19550188,Cosy family-friendly home close to city.,25008112,Roisin,,Dublin City,53.33069,-6.30899,Entire home/apt,100,3,11,2019-08-09,0.38,1,0
19550235,Cosy Apartment - 15 min walk from Temple Bar,137334559,Marie,,Dublin City,53.34946,-6.27883,Entire home/apt,130,2,22,2019-11-03,0.75,1,15
19550627,Bright & quiet double room in the heart of town,26490345,Karla,,Dublin City,53.34697,-6.26665,Private room,50,2,100,2019-11-25,3.44,1,8
19551800,Home,75274308,Matt,,Dn Laoghaire-Rathdown,53.29321,-6.14868,Private room,50,1,0,,,1,0
19559018,Logement Dublin - bord de mer,21547470,Thomas,,Fingal,53.389,-6.10642,Entire home/apt,110,3,7,2018-08-15,0.24,1,90
19560436,MICK'S PLACE (DOUBLE/TWIN ROOM),56756879,Michael,,South Dublin,53.34454,-6.39439,Private room,50,2,71,2019-11-02,2.63,5,154
19560540,MICK'S PLACE (TWIN ROOM 1),56756879,Michael,,South Dublin,53.34575,-6.39348,Private room,50,2,60,2019-11-23,2.29,5,131
19560580,MICK'S PLACE (SINGLE BED),56756879,Michael,,South Dublin,53.34618,-6.39456,Private room,40,2,2,2017-09-11,0.07,5,6
19560736,MICK'S PLACE (TRIPLE ROOM),56756879,Michael,,South Dublin,53.34597,-6.39707,Private room,50,2,75,2019-11-11,2.74,5,155
19562902,Great double room,137462336,Claire,,Fingal,53.44336,-6.21093,Private room,650,30,0,,,1,90
19562932,"Double Room + close to Saggart / Citywest, Dublin",137462780,Brigitte,,South Dublin,53.27588,-6.48428,Private room,50,2,11,2019-11-03,0.40,1,345
19566247,Dublin between city and sea,84537618,Beatrice,,Fingal,53.38935,-6.13963,Entire home/apt,94,4,12,2019-04-28,0.44,1,23
19567740,Cozy room in the heart of the city centre,70709406,Clarissa,,Dublin City,53.34679,-6.25741,Private room,70,1,20,2018-02-06,0.78,3,0
19568420,Hidden Gem in City Centre,111572094,Adnan,,Dublin City,53.33193,-6.25746,Entire home/apt,200,15,20,2018-09-04,0.70,1,0
19568689,centrally located mews in historic kilmainham,90096061,Gary,,Dublin City,53.33978,-6.30094,Entire home/apt,79,1,82,2019-10-08,2.84,1,54
19570124,Cosy home near the beach/ mountains,21226605,Nathan,,Dn Laoghaire-Rathdown,53.21465,-6.13119,Entire home/apt,95,3,1,2017-10-08,0.04,2,0
19581439,Room in Town house near City Centre,137629731,Malvern,,Dublin City,53.37568,-6.31769,Private room,31,2,5,2017-08-25,0.18,1,0
19582507,Private room in Dublin  city centre,119422246,Christopher,,Dublin City,53.34556,-6.2814,Private room,90,2,7,2017-08-01,0.24,1,0
19583279,"""Windyridge"" Loughshinny",137645517,Alan,,Fingal,53.54743,-6.08118,Entire home/apt,100,2,88,2019-11-13,3.07,1,4
19584367,Enjoy your stay! Great location and cozy bedroom.,42280955,Stanley,,Dublin City,53.34951,-6.27885,Private room,75,1,25,2018-10-28,0.86,1,0
19586316,Nice and spacious room in a friendly shared home,137668471,Ryan,,Dn Laoghaire-Rathdown,53.2776,-6.15141,Private room,15,1,0,,,1,0
19586602,Large Double Room En Suite,51974814,Donna,,Fingal,53.40136,-6.29954,Private room,25,21,0,,,2,0
19591213,Superb location - Two Bed Apt @Grand Canal Dock,21707870,Simon,,Dublin City,53.34434,-6.23706,Entire home/apt,175,3,21,2019-05-04,0.76,1,0
19595282,"Family home beside the river, close to city centre",7706163,Darragh,,Dublin City,53.30683,-6.26662,Entire home/apt,85,2,8,2019-08-02,0.28,1,0
19598390,Comfortable double bedroom on green Luas,18411399,Ire,,Dn Laoghaire-Rathdown,53.27947,-6.21349,Private room,40,1,0,,,1,0
19602370,"Fab Dublin City Apt near Dublin Castle,Guinness SH",129871084,Helen,,Dublin City,53.34252,-6.27139,Entire home/apt,260,2,162,2019-11-24,5.57,1,176
19614206,Bright and clean double bed for 1 guest,8003800,Magda,,Fingal,53.41859,-6.38911,Private room,45,3,35,2019-09-15,1.21,1,237
19615247,Gorgeous floor to ceiling windows; Private rooftop,22625847,Erin,,Dublin City,53.34364,-6.23872,Private room,70,3,2,2018-06-08,0.11,1,0
19616028,Entire Apartment By The Sea,5230784,Serena,,Dublin City,53.38343,-6.14861,Entire home/apt,130,2,157,2019-11-25,5.53,2,157
19616936,GrPk1: Large 2 Roomed Ground Floor Flat,15097372,Gerry,,Dublin City,53.32846,-6.26759,Entire home/apt,58,2,134,2019-10-05,4.62,7,21
19625254,Dublin Private Chalet 1DB 10 min To Dub City Ctr,34220058,Cm,,Dublin City,53.37678,-6.1874,Entire home/apt,60,2,49,2019-09-05,2.20,1,52
19627165,Large Spacious 5 Bedroom House.,137556560,Sarah,,Fingal,53.3966,-6.44325,Entire home/apt,180,3,1,2017-07-23,0.04,1,0
19631195,Nice room in D8,61351037,Monica,,Dublin City,53.33539,-6.28075,Private room,55,5,1,2017-07-14,0.03,2,0
19632643,19 Apartment AVAILABLE,53051358,Miguel,,Dublin City,53.32225,-6.28604,Private room,35,1,2,2017-12-12,0.08,1,0
19636328,"close to dublin airport,,ryanair HQ",13892153,Fran,,Fingal,53.45222,-6.24328,Private room,36,1,132,2019-10-12,4.52,2,12
19637264,Gorgeous period home near the seafront...,77502989,Frances,,Dn Laoghaire-Rathdown,53.29499,-6.13835,Private room,60,2,81,2019-11-24,2.84,1,288
19639102,Dundrum- Summerville Cottage,119493088,Rachel,,Dn Laoghaire-Rathdown,53.30053,-6.24521,Entire home/apt,100,2,36,2019-09-30,1.26,1,85
19639418,New to Airbnb double room with ensuite.,138202210,Gerard,,Fingal,53.61016,-6.19361,Private room,35,3,4,2017-07-20,0.14,2,0
19639669,Top Floor with Private Bathroom sofa + mini fridge,75080927,Liz,,Dn Laoghaire-Rathdown,53.25827,-6.17183,Private room,50,2,32,2019-10-22,1.11,1,356
19640689,Cosy Townhouse right in the city center,5499557,Peter,,Dublin City,53.33832,-6.27355,Entire home/apt,150,2,5,2017-08-15,0.17,1,0
19648150,beautiful double room close to city centre,138298009,David,,Dublin City,53.36139,-6.28741,Private room,28,2,4,2017-08-17,0.14,1,0
19649276,Dublin City Tipi,102066879,Ciaran,,Dublin City,53.35704,-6.24004,Entire home/apt,100,1,68,2018-10-01,2.38,1,0
19653961,Stylish Mezzanine Apartment in Temple Bar,136537857,Rachel,,Dublin City,53.3444,-6.26449,Entire home/apt,250,15,79,2019-11-10,2.76,1,141
19654606,Single room in lovely house safe estate,138202210,Gerard,,Fingal,53.60821,-6.19358,Private room,27,1,8,2017-09-19,0.28,2,0
19654916,Grand Canal Dock - prime location,42417414,James,,Dublin City,53.34169,-6.23459,Private room,90,1,12,2018-07-25,0.42,1,0
19658331,Superb Seaside Apartment,56162187,Karen,,Fingal,53.44461,-6.13174,Entire home/apt,100,1,0,,,1,0
19659836,"Balrothery, Balbriggan - Double Room",138406227,Pam,,Fingal,53.58922,-6.18547,Private room,50,1,35,2019-11-05,1.23,2,361
19668421,Spacious 3 bedroom house in great location,138492459,Daniel,,Dublin City,53.33767,-6.31365,Entire home/apt,100,2,2,2017-07-22,0.07,1,0
19670273,Brand New Private House 10 minutes to City Centre,127177559,Nerissa,,Dublin City,53.33169,-6.21553,Entire home/apt,220,2,2,2018-01-02,0.07,1,0
19678169,Sunny room in Ranelagh,6936433,Kasia,,Dublin City,53.32748,-6.25415,Private room,56,2,13,2019-09-20,0.45,2,55
19678857,Comfortable 3 bed Dublin home near sea/train.,38066851,Deirdre,,Dublin City,53.38728,-6.15157,Entire home/apt,152,1,1,2017-08-07,0.04,1,0
19678908,"Bohemian, city centre terraced cottage",50832606,Michael,,Dublin City,53.33576,-6.27267,Entire home/apt,120,2,37,2019-10-14,1.30,1,43
19679020,Balbriggan - Quiet Dbl Room / Pvt. Bath,138584239,Owen,,Fingal,53.60979,-6.19827,Private room,45,1,7,2017-08-22,0.24,1,0
19680463,DUBLIN 6 Rathgar( 3Kms to  downtown),22806633,Alan,,Dublin City,53.31429,-6.27573,Entire home/apt,120,2,88,2019-11-24,3.06,1,112
19684923,House on Quiet Room Drumcondra,138656866,Fiona,,Dublin City,53.36867,-6.25869,Entire home/apt,250,1,1,2017-08-13,0.04,1,0
19686533,Double Bedroom,36801414,Audrey,,South Dublin,53.35539,-6.45142,Private room,50,2,48,2019-10-30,1.69,1,21
19689004,Peaceful 2-Bedroom Across from Phoenix Park,137247207,Elaine,,Dublin City,53.34775,-6.30401,Entire home/apt,120,2,8,2017-08-21,0.28,1,0
19691279,River Liffey Views & 60 seconds from Temple Bar.,138708261,Aidan,,Dublin City,53.34662,-6.26355,Entire home/apt,140,2,84,2019-10-26,2.89,1,14
19694617,Executive Apartment in Dublin's Finance District,138728363,Seamus,,Dublin City,53.34908,-6.24484,Entire home/apt,145,14,129,2019-09-29,4.67,1,151
19696521,Lovely apartment in the heart of Drumcondra,20571275,Grainne,,Dublin City,53.37761,-6.24338,Private room,70,2,110,2019-11-10,3.82,1,32
19697026,"3 rooms in family home, Dublin 7",72558344,Ivan,,Dublin City,53.36726,-6.32105,Private room,70,1,2,2017-07-09,0.07,1,0
19697659,Private suite at Grand Canal Docks...,102838923,Jefferson,,Dublin City,53.33941,-6.2426,Private room,82,2,45,2019-11-03,1.55,3,29
19697799,Double Room in the heart of Dublin,81425271,Diego,,Dublin City,53.34276,-6.27156,Private room,65,2,17,2018-01-01,0.61,1,0
19698206,City Centre Living - Private Bedroom,6734246,Kenny,,Dublin City,53.343,-6.28097,Private room,60,1,8,2018-06-11,0.28,1,0
19700396,Small but very pleasing studio,131977253,Stefan,,Dublin City,53.33226,-6.26911,Entire home/apt,45,2,214,2019-11-02,7.45,2,3
19700453,Beautiful en-suite apt in the heart of Dublin,32003450,Oskar,,Dublin City,53.35248,-6.26468,Private room,39,1,0,,,1,0
19703572,"Spacious, comfortable house. Free parking",4584609,Silvia,,Dn Laoghaire-Rathdown,53.30462,-6.2035,Entire home/apt,110,7,15,2018-08-24,0.53,2,9
19707623,Single room in very central D14 Location.,15426916,Peter,,Dn Laoghaire-Rathdown,53.29923,-6.22991,Private room,55,1,2,2017-07-21,0.07,1,0
19709655,Luxury Double Bedroom in Dublin City Centre,124196248,Joseph,,Dublin City,53.35103,-6.2429,Private room,55,3,145,2019-11-26,4.99,3,71
19716967,* NEW * Luxury with Castle View. Parking in City.,8012396,Paul,,Dublin City,53.34459,-6.26645,Entire home/apt,145,1,213,2019-11-11,7.34,2,0
19718123,"Cosy Single Room, Grand Canal Dart Station",68474550,Anirudh,,Dublin City,53.33715,-6.23713,Private room,34,3,11,2018-05-02,0.38,1,0
19736608,Fresh Air Phoenix Park,106904262,Asta,,Dublin City,53.35203,-6.29659,Entire home/apt,109,2,138,2019-11-10,4.83,4,122
19739936,Modern beautiful large city centre en-suite,92270560,Mohit,,Dublin City,53.34806,-6.28014,Private room,110,2,0,,,1,0
